LABEL	preprocessing_B
FAVOR	ho diu perquè necessiten arribar a un acord amb el govern català però amb presos i exiliats no es pot fer res de res i per tant no hi ha solució i europa vol una solució ja i què es pot fer buscar a les clavegueres i intentar no embrutarse gaire les mans
AGAINST	el passat mes de gener es van succeir incendis en habitatges a les localitats de #badalona i #manresa aquests incendis tenen una relació directa amb #pobresaenergètica i és urgent que actuï implementant el protocol dels bombers ️escolteu 
AGAINST	no hi ha hagut mai una llista conjunta real de tots els partits indepes amb un sol punt a lagenda la diversitat ideològica la podem rependre a les primeres eleccions de la república però no hi ha pebrots a confiar en lelectorat
AGAINST	es pixen de riure i amb sous indecents els qui sho empassen són els seus adeptes és una fe que ni al palmar de troya ni a lopus
FAVOR	cent setantados trescents tretze trescents trentados tots els trams estan tan plens que hi caldran sobreeixidors #garrotuit #llibertatpresospolíticscatalans #llibertatpresespolítiquescatalanes #diada
FAVOR	no sé si se nadonen del ridícul que fan els espanyols que expliquen que si el seu país vota en el futur majoritàriament la dretaextrema dreta no serà la seva culpa que els responsables seran els catalans independentistes ridícul i vergonyeta internacional vualà
AGAINST	 si el futbol és religion yo soy ateo
NEUTRAL	es compleixen anys de la mort d#antoniomachado
AGAINST	has destar orgullosa que aquesta gentussa thagin bloquejat
AGAINST	aquest no és dok diario però també és interessant
AGAINST	@nmartinblanco torra i buch no han estat a laltura perquè han de garantir la feina dels mossos i no qüestionarla el que sintenta fer és una purga en el cos de mossos en funció de criteris polítics i demanem responsabilitats
FAVOR	aixo te una solució primaries i diguem a qui volem com a candidats es la una manera de fer fora la #vellapolitica sigui de dretes o esquerres ara nomes #república
FAVOR	humilment sem fa estrany q #tntv vespre hagi omès en la seva crònica de la desfilada de a #bcnfashion les imatges de seients buits per denunciar la presó d presos polítics i exiliatsadrià carrasco fil
AGAINST	vídeo  a qué juega 
FAVOR	en directe bayona lany va haver una proposició de llei per declarar la independència de catalunya i no hi havia dictada cap mesura del tribunal constitucional
FAVOR	de meu senyor  admiració absoluta per aquest home jaime pastor a donat a la punt exacte és això el seu nacionalisme excloent i la no plurinacionalitat  #faqselrincondelvagotv
NEUTRAL	 forn al fiscal vostè fa un relat molt pel·liculero
FAVOR	declaro que no li reconec cap dret a lestat espanyol veí a denunciar investigar processar acusar enjudiciar i per tant tampoc condemnar o absoldre els legítims governants i representants polítics i socials del poble de catalunya
AGAINST	 per la llibertat de tots els pobles oprimits del món #tuiteacomolacrida
NEUTRAL	capella ha criticat la forma en què han estat traslladats els presos independentistes tot i que ha celebrat que aquesta vegada no hagin hagut de patir cap tipus de vexació ni improperi #juicioproces #judicialademocracia #judicitvcatradio
NEUTRAL	 no hi ha una cosa que es diu pròrroga i que no només serveix pel futbol sosiatas
AGAINST	jajajajajajajajajajajajjajajaja però que cara més dura tenen tots
AGAINST	els desnonaments oberts  no només són contraris a la llei processal espanyola  violen diferents drets humans continguts a la constitució dret a la tutela judicial efectiva dret a la intimitat personal i familiar dret a la inviolabilitat del domicili #capdataoberta
AGAINST	sinformessiu de veritat la gent no estaria tan emprenyada total no et van deixar treballar a nosaltres no ens deixen votar ens empresonen ens silencien etc i els mitjans com tve en són còmplices
AGAINST	 exigeix labsolució al suprem ja tremolen
AGAINST	molt bon dia tingui sr sóc vingut a dirli que un referèndum dautodeterminació consta de dues respostes el sí que vol dir independència i el no que vol dir autonomisme res que deixi de dir tonteries i marxi ja gràcies
NEUTRAL	guaidó denuncia que funcionaris del govern veneçolà es senten segrestats per la dictadura
FAVOR	ho entenc perquè jo també hi vaig ser però si cal haurem de votar i votar i votar empenyats però sense defallir
NEUTRAL	estupefacció a lorganització mundial contra la tortura en veure vox al judici de lo #thisistherealspain via
FAVOR	entrevista a el sistema judicial espanyol és venjatiu i actua amb una motivació política i hi ha una persecució política espanya ha de decidir si entra al segle xxi com una democràcia o com un estat franquista i per
AGAINST	els abstencionistes que dius tu som el que vàrem considerar que allò era no tenia garanties democràtiques i teníem decidit no votar no ser tonto útil per una causa independentista que portaria catalunya a labisme
FAVOR	avui recordem lentrada de les tropes borbòniques a #terrassa i lincendi de la ciutat el feixisme ens empresona no oblidem no defallirem #marxatorxestrs #llibertatpresospolítics
AGAINST	 potser estaria bé recordar el nom daquests covards
AGAINST	️ vostès van del bracet de cs i pp quan es tracta de tombar les nostres propostes fiscals des de que erc porta economia ha estat impossible modificar els impostos als rics han aconseguit que mascolell i montoro els passin per lesquerra
AGAINST	això de fer coses per primer cop quan ja estàs acabant el quart any de mandat no lo sé rick parece falso
AGAINST	la dona amb el llaç groc al costat del president és la diputada den marche partit den macron i possible aliat de a les europees #riveraquitameeste
FAVOR	nits sense vosaltres ara a alguns per electoralisme els sobra la presó preventiva a mi em sobra la presó perquè no heu comès cap delicte les urnes no son delicte en democràcia mai a espanya sí #usvolemacasa #llibertatpresospolítics #freetothom
AGAINST	home vostè tampoc pot presumir danar amb la veritat pel devant
AGAINST	perdó de què duns exilats que no són més que una colla de covards que viuen en el luxe per falta de la dignitat de defensar els seus ideals per uns ferits sovint tan falsos com carnaval i presos sí alguns no ho haurien de ser abans del judici però han fet molt de mal
AGAINST	et recordo que el projecte de pressupostos de lestat per al incloïa una inversió per a catalunya de deuros fet que suposava un augment del respecte als comptes de et recordo que vas votar en contra al costat de les dretes espanyola i catalana
AGAINST	ja saps que a juliol del el temps mitjà despera per visita al especialista a terrassa es de dies mentre que a catalunya es de dies
AGAINST	em pensava que era el dia danar morat no denamorats pf i ara que faig amb tants porros
NEUTRAL	 no em pot dir que sigui culpa meva que la barana estigues rovellada si que es culpa seva #detectiuconanxl
FAVOR	es busquen traductors voluntaris per poder escampa la merda de judici per tot arreu  #fairyplus #joacuso #freetothom
AGAINST	ho pintes molt bonic però la realitat és que es creuen semi déus i per això diuen tantes bestieses
AGAINST	esperat que després vindrà nuet
FAVOR	artur mas que la cap de loposició al parlament marxi a madrid és coherent en una persona que concep la política catalana com un trampolí a lespanyola
FAVOR	es permet el miting de un partit feixista com vox en el parlament europeu i no el de puigdemont si europa ens mira ho déu estar fent mentre sen fot de nosaltres
FAVOR	el que magradaria es que tots aquests països salinearan en el missatge de que espanya no és una democràcia i punt
FAVOR	lanàlisi de la mani de jusapol lequiparició salarial és a madrid on shi han de manifestar loperació copèrnic és un insult a la democràcia que es permeti de fer fora de catalunya les forçés docupació #omplimstjaume #s #llibreslliures
AGAINST	per a pilar rahola el psc són ells i és una amença que puguin guanyar i pdcat erc crida i cunidospodemos nosaltres i ho diu sense rèplica
AGAINST	 #últimahora la generalitat limitará el precio de los alquileres en catalunya
AGAINST	el futbol està bé perquè és un cachondeo i pots deixar descansar el cervell una estona i opinar sense raonar clar que només té gràcia si entens que és un divertimento aquí és on rau la gràcia em pregunto si ser de dretes deu ser semblant perquè no està mal
FAVOR	mireu quina pancarta lhem vist a lalçada del #tram de la diagonal elaboreu les vostres amb total #llibertat #femlarepúblicacatalana
NEUTRAL	pancarta per la #llibertatpresospolítics i força #estelades quan els jugadors de i salten al #campnou per disputar #elclásico a pocs dies perquè comenci el #judicitvcatràdio #barçamadrid #copabarça #copatv #clàssictv #forçabarça
FAVOR	 avui un editorial molt especial cara a demà crideu independència si és la independència allò que voleu
AGAINST	l homenatge està molt bé però entre cargolades butifarrades i demés l agenda den torra sembla la dun candidat del barça de penya en penya
AGAINST	oriol junqueras tritura a carles puigdemont
FAVOR	davant la presó del puig de les bases a figueres estudiants de gimnàstica rítmica van portar a terme un ball i van fer un llaç groc per la #llibertatpresespolítiques
FAVOR	#fairy pren nota dels dosificadors de fairy que farem servir la propera vegada mala persona mentider que les males merdes t´ofeguin
FAVOR	reflexió gratuita si hi han partits que diuen que la república ha desperar que hi hagi una majoria indepe inapel·lable pot ser els independentistes els haurien de votar a aquests partits quan hi hagi una majoria independentista inapel·lable pero de moment ni un vot no
NEUTRAL	el govern central aprova el registre horari en les empreses i el subsidi per a aturats als anys
FAVOR	 bon dia #omplimstjaume #republicacatalana #llibertatpresospoliticsiexiliats #seguim
AGAINST	es clar es un ser superior i laltre una persona amb adn tarat que ni compta ni te rao en res
AGAINST	comissari manel castellví diu que pot ser que informessin de les matrícules de vehicles camuflats de policia i guàrdia civil però per contra nega que hi haguessin contravigilàncies de mossos a la resta de cossos policials
FAVOR	 el feixisme avança si no el combatem aturemlo  we stop fascism  #tajanipuppetoffascism
AGAINST	i tobre la perspectiva fentte reflexionar sobre la teva
NEUTRAL	la periodista laura fàbregas o bé és una indocumentada o bé una mentidera sí les enquestes diuen que el dels catalans volen un referèndum fins i tot ho diu el país #faqstherealtv
FAVOR	amb la seva treballadíssima declaració ens demostra a tots i totes allò de la feina ben feta no té fronteres chapeau #freetothom
AGAINST	et falta a lis republicanis y lus republicanus i al companys companyes companyis i companyus si hem de ser ridículs ridícules ridiculis ridículus femho bé
AGAINST	quins pebrots ara provicuans provincians són els quet recoltzen només per ser francés i ex ministre ves a cagar
AGAINST	esclar perquè els polítics daquí treballan per madrid
NEUTRAL	si pare però és que ara diuen que els espanyols ens retiraran la seva solidaritat per sempre més perque som antipàtics i que ens caurà un pitjor que el dabans i aquesta vegada no mouran un dit per nosaltres
AGAINST	quiere tapar el fraude fiscal de su mujer
FAVOR	però arribarà el dia que sacabarà el judici i us trobareu encara més sotmesos a espanya amb un govern i un parlament de vichy que hauran acabat de tancar la darrera porta per la qual restava alguna esperança de fer efectiva la independència
AGAINST	 vinga que no és tan difícil
NEUTRAL	n sei pq eu nasci namoral
FAVOR	millo considera tensa i esperpèntica la junta de seguretat per part del govern hi assistia el major dels mossos desquadra cosa que permetia veure la seva alineació política acord gov de dagost cas tancat pd quina pocavergonya i quant odi enric
FAVOR	el #president visita el pallars jussà i el pallars sobirà  podeu consultar lagenda del #govern daquest cap de setmana i de dilluns aquí 
FAVOR	 gràcies lluís per fer possible el referendum #faqsforojuecestv #acampemastjaume
FAVOR	uy si va a dirli que la república no existeix sense parlar amb ell quan penso que ja no pot fer mes el ridícul quan ja sembla que ha arribat al tope ho torna a fer aquesta noia es una crack
FAVOR	 comença la tardor republicana #omplimstjaume #s #llibreslliures
FAVOR	 el #s #omplimstjaume estarem llegint #llibreslliures i laviació catalana no els atacarà o sí
FAVOR	#nosurrendercat aquí no defalleix ningú seguim ferms i determinats fem un pas endavant dia rera dia no hi ha dubtes volem #repúblicacatalana daltres a la desesperada fan el ridícul allà on van després de tortosa àmer arriba waterlo aquí la teniu  
AGAINST	 avui ha atès als mitjans de comunicació després de la visita amb a premià de mar on han acompanyat als companys de
AGAINST	ha quedat molt clar avui que ens veu enganyar traïdors
AGAINST	em pregunto si el linxament de la secretària judicial en el qual està participant el processisme sencer des del govern fins a lúltim tuitaire passant per periodistes i presos és una pura rabieta o si té com a objectiu intimidar testimonis que encara no han declarat
AGAINST	he donat uns noms de gent que ha governat anys i a veure si ja algú que els pugui defendre no he dit res mes
FAVOR	 arrimadas negocia la independencia de catalunya con puigdemont buena noticia
FAVOR	primer van atacar les nostres finances després van atacar el parlament tomban lleis al tc més tard van atacar els nostres polítics tot seguit van atacar els ciutadans cdr pallassos mecànics i ara ataquen els advocats dels nostres polítics només saben destruir
FAVOR	️⃣ posar fi de manera imediata a la impunitat del feixisme als nostres carrers impedint les seves expressions públiques i investigant totes les agressions
FAVOR	 pregunta  avuí estàvem de a persones davant economia si ho preferiu només depèn de qui i com compti que ja em semblen molts estem a dijous entre setmana quants vindreu a #omplimsantjaumes que cau en dissabte  per eixamplar la mostra
AGAINST	de la alemania de los treinta para ser exactos
FAVOR	el catalanisme ha estat això la manera de ser espanyols dels catalans dit tècnicament el discurs catalanista era i és una variant al·lofònica del discurs espanyol
FAVOR	avui és diumenge i una setmana mes que els nostres polítics romanen a presó pensem en ells pensem en nosaltres i pensem en el país què votarem el dia a
AGAINST	perdió usted esta querella
AGAINST	és entendridor com gent que no coneix la diferència entre el codi penal i en teo va al zo comenta el judici els llacistes estan absolutament convençuts que el que sestà celebrant no és un judici al tribunal suprem sinó un especial de faqs
NEUTRAL	la família jackson demanda a la hbo pel documental leaving neverland
FAVOR	 la querella contra el tc i conta rajoy per impedir investir puigdemont en mans de llarena
NEUTRAL	si sentirse superior a aquesta escòria és ser supremacista sí ho soc i amb orgull quin fàstic de gent de debò #judicidelavergonya #joacuso #judicitvcatràdio
FAVOR	que un colpista que va participar en un cop destat violent ens acusi a nosaltres de colpistes deu ser que per ell la democràcia consisteix en que un col·lega seu entri a un parlament a fotre trets policia polític això és el que és aquest element
FAVOR	 #foraxusmapol #omplimsantjaumes #foradelsnostrescarrers #niunpasenrera #nioblitniperdó
FAVOR	avui lacte institucional de la diada a igualada també és excepcional per què el protagonisme la tenen els presos i exiliats en la persona de la presidenta de lassociació catalana de drets civils
AGAINST	 #llibertatpresespolitiques
FAVOR	 muralla és el què busquen algunes persones per amagarse davant de tanta dignitat quines persones #joacuso
AGAINST	nou cartell actualitzat de lacte duniversitats pels drets civils i la democràcia el compromís social de les universitats passat present futur  març auditori campus ciutadella upf org associació laude 
FAVOR	hem despullat la monarquia els polítics del els jutges els que ens odien els covards els xaqueteros els de la pela es la pela els botiflers els kaixibancs els negocis bruts lespanya franquista els desquerra de dretes els anti cat a cat la violència colonitzadora
AGAINST	et pots fer una idea de com de ser i pensar el policia nacional una joia
AGAINST	a sobre de cara de psicòpata és guapot 
AGAINST	tv reconeix per primera vegada que la declaració dindependència va ser un fake
AGAINST	si algú va a casa seva a cridarli cada nit serà un heroi es podria muntar un crowdfunding
FAVOR	què és prepari una manifestació filofranquista a la capital europea del feixisme perquè existeix la possibilitat que en les converses estatgeneralitat hi hagi una persona que pren nota del que es parla i el que s acorda vol dir que esp ha embogit definitivament ens divertirem
FAVOR	a lhistòria de a catalunya i espanya el és la norma no lexcepció
FAVOR	el testimoni de la secretària judicial del s descriu una situació de setge i dona ales al relat que criminalitza la mobilització a les portes deconomia una jornada que va portar sànchez i a la presó #judicio
AGAINST	bon dia els inscrits de podrem votar si volem anar en coalició amb cec a les eleccions generals o si hem dacabar votant a caps de llistes que no són de sinó daltres partits o independentistes
AGAINST	 rahola sindigna perquè qüestionen la seva presència televisiva estic a tv perquè a la gent li agrado
FAVOR	i per alguns indepes potser també és la bestia negra quina pena sort que aquest cap de setmana tindrem el millor reconeixement amb la visita de la cap de lopossició als hi fa molta por tant el president com el consell de la república al trist que no sho creu
AGAINST	 i si ens aixequéssim y si nos levantáramos
AGAINST	ho se no passa res però em teniu que convidar tots dos a una 
FAVOR	posaré aquest twitt cada dia fins que alliberin a totes i tots els #presospolitics i pugui tornar en carles puigdemont com a legítim president de la república de catalunya visca catalunya i el seu poble lliure i sobirà #llibertatpresospolitics
FAVOR	els jutges a #catalunya no són imparcials seure a una taula de diàleg amb els partits independentistes és una traïció a espanya estem repetint la #història ️debat sobre #història #insubmissió #resistència i #resilència 
NEUTRAL	a la vista de les declaracions dels comandaments policials que han desfilat avui pel suprem la intel·ligència de la policia es limita a patrullar per les xarxes socials
FAVOR	 en liquidasió soraya has caigut abans que puigdemont caureu tots abans que puigdemont #nosurrender
AGAINST	ja ho he dit alguna vegada hi ha gent tan avorrida de la seva vida que lúnic que vol és això una mica dacció democió poder ser part i testimoni dun moment històric quin perill i quina irresponsabilitat més gran
FAVOR	#unitat dacció i #unitat estratègica #a
AGAINST	 el tango de la presó #polòniatv
AGAINST	millo ha mentit descaradament que el punt avui veiés necessitat dexagerar el seu discurs encara una mica més em sembla lamentable ja que permet a gent com tu fer veure que aquí no ha passat res
FAVOR	impressionant declaració tots aquests dies constatem que sou uns polítics dalçada #fakesuprem
FAVOR	 com deu practicar la lozano això del sexe doctor freud per referèndum consentit pactat amb silenci admi nistratiu
FAVOR	 el #fairy ens ha de servir per netejar la merda que tenim a catalunya la merda és diu estat espanyol
FAVOR	 en treureu i en posarem més #llibertatpresospolítics
NEUTRAL	latemptat de la setmana passada al caixmir el pitjor en tres dècades de conflicte entre el pakistan i líndia pot significar el final de lestabilitat a la zona
NEUTRAL	jo confio plenament en el jordi francament
FAVOR	som allà on som perquè fins avui espanya no ens ha fallat mai ja que lodi la prepotència i els prejudicis els ha fet embogir una a una shan anat tancant totes les portes convençuts que cada vegada que durien els nostres polítics al caire de labisme aquests es farien por
AGAINST	em declaro culpable jo tenia les urnes jo vaig obrir els col•legis jo tenia les paperetes i els sobres jo vaig organitzar muralles jo vaig pagar les factures jo vaig portar a waterlo deixeu de fer el paripé ja teniu una confessió algú més vol confessar #josóco
NEUTRAL	trump suavitza el to però manté la promesa de construir el mur
AGAINST	fa dies que la república va ser proclamada i ningú ha estat capaç danul·larla democràticament hace dias que la república fue proclamada y nadie ha sido capaz de anularla democráticamente #diesderepública #repúblicaésllibertat #catalunyanotérei
FAVOR	venjança tot el que prové de lestat espanyol és una venjança desitjosos de que els nostres representants polítics prenguin mal per culpa dun eixelebrat negació descortes policials malpensa i encerta
NEUTRAL	 albert rivera perd contra valtònyc
AGAINST	fer una legalitat és un delicte molt greu es van petar lestatut i la constitució per aprovar les lleis de desconexió i fundació de la república obviant mig parlament tota la oposició que tv no ho recordi mai no vol dir que no hagi passat
FAVOR	com ha destar la situació judicial al reino de españa que una associació du per nom jutges per la democràcia és que els altres no hi estan per la democràcia us imagineu una associació que es digués mestres per la educació
NEUTRAL	 cada dia penso que no poden caure més baix i cada nou demà es superen
AGAINST	a mi no crec que anava bé per marcar una certa sensació de claustrofobia això sí em va agradar i impactar molt més the killing of a sacred deer
FAVOR	 jordi turull al tribunal suprem això de posarte el vestit de constitucionalista ha de ser una ganga perquè et permet incomplir la constitució quan et dona la gana  gran #llibertatpresospolitics #judicialademocracia #judicifarsa #judicidelavergonya #judicialesurnes
AGAINST	son autonomistes amic tenen que deslegitimar lo quasi totes les independències shan fet unilateralment sha de ser molt idiota per pensar que espanya fars un referèndum acordat o que la ue farà algo només aconseguirem lindependencia de forma unilateral
FAVOR	vídeo #terrassa recorda i reviu el referèndum de lo de
FAVOR	perpinyà ciutat de habitants de lestat francès amb batlle de les républicains alliats del pp a nivell europeu se suma a la solidaritat pels presos polítics i exiliats catalans bonic oi
AGAINST	el rei és constitucional i no fa més que defensar una obvietat en un estat de dret llei i democràcia són indissociables linsòlit és que hi hagi governants que ho critiquen només els populistes situen la democràcia per sobre de la llei
AGAINST	segur que no venen a crear merder violència infiltrarse per provocar aldarulls buscar brega de nit segur que no ironia on cap por però atents i ulls ben oberts #nioblitniperdó #s #nosurrender #noatot #s
FAVOR	la manifestació que tocava per fer fora el feixisme era la de sant jaume si el cordó policial shagués trencat hi hauria hagut una batalla campal amb centenars de ferits la cup i arran sabien que intentar trencar el cordó policial provocaria càrregues policial
NEUTRAL	els serveis mínims es marquen per decret del govern si us diuen que nheu de fer sapigueu que no hi esteu obligades i que no són vàlids per a totes les empreses ni sectors #serveismínims #vagageneralfeminista
NEUTRAL	som molts els que podem testimoniar el clima pacífic de les manifestacions del s apart no hi ha cap foto o video que demostri el contrari
AGAINST	crec que oblida vostè que fa més de anys que lempordanès francesc cambó i batlle empresari català i president de la lliga regionalista va manifestar la seva adhesió a franco no tots els catalans van defensar la república
AGAINST	dic q trapero és tonto pq va creure el q digué llach i companyia a saber que als funcionaris no els passaria res en compliment de la llei de transitorietat trapero no va creure només que no li passaria res sinó que seria elevat a déu magnànim de la policia del nou estat tonto
FAVOR	tens raó nacionalismes com lespanyol que matava per desinfectarque enviava a catalansvascos i republicans espanyols als camps de concentració nazis i que enterrava dissidents a les cunetesun nacionalisme del qual el projecte polític que defenses nés hereu
FAVOR	és un símbol que ens representa a la gran majoria també part dels teus votants que trobem que indecent la presó provisional dels polítics catalans
FAVOR	amb tu fins on calgui quantes vegades calgui pel que calgui #junquerasacusa #joacuso #judiciaalademocràcia #hotornariemafer #estamosindependentistas
FAVOR	si un investigat no es presenta no hi ha cap raó que justifiqui que un altre investigat no es presentarà el jutge ha dactuar segons els que faci cada individu amb independència del que facin la resta per què perquè no és just i a més paradoxalment tindria lefecte oposat
FAVOR	quanta humanitat transparència i sencillesaqualitats que molta gent no tenen i són essencial per fer bona políticadesitjo que cada cop hi hagin més polítics com tú oriol
AGAINST	la fiscalia del tribunal suprem recorre la sentència de la #manada defensa que va ser una violació i demana anys de presó per els condemnats
NEUTRAL	laudiència nacional celebrarà dimarts de febrer la vista sobre larticle de rebel·lió contra lexcap dels mossos desquadra josep lluís #trapero en la qual haurà de dirimir si aquest tribunal és competent per jutjar el cas #mossos
AGAINST	i sr buch aprengui d una puta vegadamanifestacions feixistes a catalunya ni una mésla democràcia no és permetre als feixistes campar al seu aire que ho vagin a fer al seu poble
FAVOR	no se si us heu donat compte que els votants independentistes si ens mobilitzem a les generals podem treure entre escons imagineuho sí sí entre 
AGAINST	no no tots sabem que a espanya goberna psoe y podemos comuns y els xavals dalsasua el twitero bascsegueixen a la presó i que no em vinguin amb la separació de poders avui l iceta del psoe ho ha deixat clar que no n hi ha
AGAINST	em surt un però no te twitts ni seguidors ni res
AGAINST	que valents aquests homes amb tota la feina que tenian avui i a acollonir a dues noies molt orgulloses deuen estar les seves mares 
FAVOR	quants dies fa q ha començat el #judicifarsa uns quants eh estic amb la boca oberta d totes les adhessions manifestacions a la porta del tsj de la bona gent d #madrid o advocats fent rodes d premsa renegant d les formes d aquest #judicfatxa espereume sentats a #madrid
FAVOR	ben aviat començaran els judicis contra lindependentisme on els jordis i els consellers poden acabar condemnats a presó #lanostrasentència independència
NEUTRAL	️la policia espanyola posa traves als familiars dels presos polítics quan intenten accedir al suprem  tras el vídeo narra la situació
AGAINST	i és com diu la que al final si no vols q aquesta gent sengresqui i cada vegada tinsulti o et provoqui més has de fer esforços per canviar de tema cada vegada que lintenten treure però ganes de quedar amb aquest paio una altre vegada no em van quedar
FAVOR	 arribada de la #granonada al #tram gràcies a totses per tant #diada #primeradiada
AGAINST	lesperit pacífic és real és el q hem de mantenir ho sento exaltats del meu cor però és el q ens farà guanyarsempre tinguemho clar i avui a primera fila ho he tingut claríssimla la nostra victòria ve del desconcert que provoca que siguem pacífics som així
NEUTRAL	avui doble ració de fatxes buf i dels pesadets
NEUTRAL	ladvocat de eleva protesta al tribunal en reclama aclariments sobre ladmissió expressa de dos testimonis marchena sempipa no acceptarà maniobres dilatòries perquè perjudiquen els processats
FAVOR	 august gil matamala fa una valoració global del judici del procés marchena està canviant constantment de criteri i això és una irregularitat absoluta #judicitvcatràdio
FAVOR	el ple de gom a gom per escoltar a i amb una magnífica introducció i conducció de gràcies per la claredat en k heu parlat però sobretot per deixar clar k no pararem fins a la seva llibertat #freetothom
NEUTRAL	revolta poesia sis veus exili presó setge en català i en àrab això és #josocvosaltres nisrín akram khouri abdullah alhariri talal bu khadar rasha omran wael sadeddín i raed wahesh i leditor ja som persones thi sumes
AGAINST	 la república no existeix idiota #cadadiasónmésridículs
NEUTRAL	és tan demencial que és molt possible que sigui una simple especulació periodística quan van detenir puigdemont nhi va haver desenes de teories delirants sobre què passaria i cap no es va complir però vaja quan la farsa ja ha arribat fins on ha arribat pot passar de tot
FAVOR	ara que ja sha despertat el feixisme imagino que les esquerres sestan fent un tip de treballar suposo que faran autocrítica i no buscaran culpables on no toca ni es posaran del costat del opresor no crec que siguin tan equidistontos nooooooo
FAVOR	podrem esbrinar mai el que ha costat la retallada de lestatut #nioblitniperdó #adéuespanya #bonvent #thisistherealspain #vergonya #joacuso #wetrustedeu #autodeterminaciónoésdelicte #judicio #judicitvcatràdio #absolució #freetothom #freethemall #independència #tribunalsuprem
NEUTRAL	 marededeusenyor pobretes que burres
FAVOR	aquest personatjeno representa més que a sí mateixsap que menteix igual que amb les accions dabengoa es un indecent culpabilitzant al independentisme de la guerra civil ja no recorda que alló va ser un glorioso alzamientoestá afiliat al psoe com podría estarho a vox partidopopular
FAVOR	 el mhp puigdemont ha reclamat avui un referèndum pactat hi estàs dacord si fas  amplies la mostra
FAVOR	què testà passant ara apostes pel neofeixisme i descartes els drets humans el diàleg i les urnes estàs envellint molt malament oh vella europa la novela de george orwell comença a no semblar ficció #wetrustedeu #vergonya ️
AGAINST	no tesforcis son idiotes estan manipulats per les emocions dels traïdors un català que vol votar a unes eleccions espanyoles no es independentista perquè lindependencia només saconsegueix de forma unilateral
FAVOR	comunicat judici i mobilitzacions no oblidem l#oct lautodeterminació és un dret no un delicte absolució #llibertatpresospolitics
FAVOR	el meu vot el considero únic intransferible i un contracte amb els polítics que vull que hem representin i no votar per mi hem crea una ansietat de no haber arribat a un acord i que decideixin sense la meva veu
NEUTRAL	catalunya frega la finalització de lepidèmia de #grip la taxa dincidència segueix baixant  i se situa ja en casos per habitants a tocar del llindar epidèmic de casos establert per aquesta temporada #salutpúblicacat #pidirac 
FAVOR	si creieu que l doctubre es va produir el major distanciament de la història entre milions de catalans i lestat espanyol espereu a veure lefecte que produiran les sentències als presos polítics la desconnexió mental serà total i absoluta o república o república
AGAINST	fàstic llegir aquesta merda aqui si vostès no son més que un #fakenews
AGAINST	 el president del comitè europeu de les regions critica que hi hagi presos polítics catalans via
AGAINST	jajaja festival de lhumor vostès i el seu procés sí que són una farsauna farsa lamentable que enfonsa cada dia catalunya i enfronta els catalanstot per amagar retallsmala gestió i corrupció de pujols i cdc vostès també haurien destar processats #golpistasaprision
FAVOR	ataca la resta q puguis llegir sobra algu q contesta atacant a un fet contrastrat sense replica argumentada possible diu molt ni caso #femxarxa arrimadas se suma a rivera i també ataca tv
FAVOR	com és que el govern de catalunya autoritza una manifestació com aquesta enaltir pels carrers de bcn els criminals duniforme que van atonyinar la gent de les nostres viles i ciutats va més enllà de la llibertat dexpressió i manifestació
FAVOR	 el suprem vol lligar de mans i peus les defenses dels presos polítics al judici vilaweb via
AGAINST	el que faria qualsevol mitjà de comunicació a espanya
AGAINST	 la ministra de sanitat hauria obtingut el seu màster de forma irregular
AGAINST	la insistència de lunionisme amb el s és una vergonya qui incompleix la llei és lestat espanyol que viola els tractats internacionals signats per ell mateix que reconeixen el dret a lautodeterminació i són part del corpus constitucional espanyol
AGAINST	no entenc aquests interrogatoris al #judicidelavergonya com el del amb afirmacions basades en percepcions i sentiments com si fos la portera de la cantonada un delegat de govern a de declarar en base a proves documentades i sino és paper mullat
AGAINST	no estem en absolut al final dels temps dels #dretshumans sí davant duna crisi però qualsevol crisi també és un ventall doportunitats #premisolidaritat
AGAINST	#alertaultra un dels manifestants convocats per la falange a #tortosa llueix un tatuatge de les ss nazi responsables directes dels camps dextermini
FAVOR	 jo no vull la ingovernabilitat despanya jo vull la independència de catalunya
AGAINST	per missatges com aquest el concurs #hiphoppau és un dels projectes de l@icipeace que més motivació i alegries ens dóna
FAVOR	 cridar a la mobilització i desallotjar una acampada per la llibertat la paradoxa del govern efectiu #omplimsantjaume
FAVOR	#omplimsantjaume #josócroger #rogernoestàssol #inevitable lanalista de dades joe brew ha publicat un fil a twitter on pronostica que la independència de catalunya és inevitable
FAVOR	trapote el principi dactuació policial era actuar amb congruència proporcionalitat tot i que les situacions eren complicades per la resistència #judiciprocés segueix la declaració a
FAVOR	els dies previs a lo els mossos no van tancar cap centre la guàrdia civil i la policia nacional tampoc cap jutge ho va demanar per cert l#oct els mossos van clausurar centres amb ferits la gc i la pn en van tancar amb quasi ferits #judicialademocràcia
FAVOR	bona diada avui tornarem a omplir la diagonal per tots els que no hi poden ser #llibertatpresospolíticsiexiliats  #usvolemacasa  #usvolemlliures 
FAVOR	avui a pl sant jaume hi som els d@ancstand per recordar al govern que té un compromís que complir amb el poble si tens una estona vine a saludarnos i donarnos suport hi serem de a h #capalaindependència
FAVOR	aquest matí tots a la plaça sant jaume no permetem que el feixisme es faci visible es sentin molts i forts i ocupin els nostres carrers
