id_str	TWEET	LABEL	CLEAN_x	CLEAN_FULL	LEMMA	LEMMA_CLEAN	part	user_id_str	user_screen_name
1102646181040189440	El meu President, és clar que sí! [Vídeo] Puigdemont apareix per sorpresa a l'Eurocambra per inaugurar una exposició sobre el català https://t.co/6jD49h1RyV via @larepublicaCat	FAVOR	president clar vídeo puigdemont apareix sorpresa eurocambra inaugurar exposició català	president és clar sí vídeo puigdemont apareix sorpresa eurocambra inaugurar exposició català	president ser clar sí vídeo puigdemont aparèixer sorprendre eurocambra inaugurar exposició català	president clar video puigdemont apareixer sorprendre eurocambra inaugurar exposicio catala	val	408022565	Carbazas_
11029171758268948e+18	@caixabank y @Fnac_ESP firman por primera vez una joint venture https://t.co/vw7w5nxJOK	NEUTRAL	firman primera joint venture	y firman primera vez joint venture	y firman primer vez joint venture	firman primer joint venture	val	165691080.0	Catalunya_Press
1041060842484244480	Míssils que no maten, bales de goma que no buiden ulls, porres que no peguen, màsters que no masteregen, franquisme gens franquista, presons i exilis que no són presons ni són exilis, nacions que no són nacions, lideratges polítics que ho són tot menys lideratges polítics.	FAVOR	míssils maten bales goma buiden ulls porres peguen màsters masteregen franquisme franquista presons exilis presons exilis nacions nacions lideratges polítics lideratges polítics	míssils maten bales goma buiden ulls porres peguen màsters masteregen franquisme franquista presons exilis són presons són exilis nacions són nacions lideratges polítics són lideratges polítics	míssil matar bala goma buidar ull porra pegar màster masteregen franquisme franquista presó exili ser presó ser exili nació ser nació lideratge polític ser lideratge polític	missil matar bala goma buidar porra pegar master masteregen franquisme franquista preso exili preso exili nacio nacio lideratge politic lideratge politic	val	148435690	anscari77
1104112333843062785	Serem un nou país i un país matriarcal. Les dones tenim la força, la valentia, la voluntat i els ovaris per aquesta república catalana. #Serem un nou país i un país feminista. #SomRepúblicaFeminista	FAVOR	país país matriarcal dones tenim valentia voluntat ovaris república catalana #serem país país feminista #somrepúblicafeminista	nou país país matriarcal dones tenim valentia voluntat ovaris república catalana #serem nou país país feminista #somrepúblicafeminista	noure pair pair matriarcal donar tenir valentia voluntat ovari república català #serem noure pair pair feminista #somrepúblicafeminista	noure pair pair matriarcal donar tenir valentia voluntat ovari republica catala #serem noure pair pair feminista #somrepublicafeminista	val	911683214250520576	Davidpachlu
1035770833342537729	No volen caldo, doncs tres tasses! A la Segarra ho tenim clar! Gràcies a tots els que ens heu ajudat! #estelada #campsdelarepública #FemLaRepúblicaCatalana #tarroja #NoSurrender @segarra_x_indep @CDRsLleida https://t.co/XVNoV1Uw6R	FAVOR	volen caldo tres tasses segarra tenim clar gràcies ajudat #estelada #campsdelarepública #femlarepúblicacatalana #tarroja #nosurrender	volen caldo tres tasses segarra tenim clar gràcies ajudat #estelada #campsdelarepública #femlarepúblicacatalana #tarroja #nosurrender	voler caldo tresar tassa segarra tenir clar gràcia ajudar #estelada #campsdelarepública #femlarepúblicacatalana #tarroja #nosurrender	voler caldo tresar tassa segarra tenir clar gracia ajudar #estelada #campsdelarepublica #femlarepublicacatalana #tarroja #nosurrender	val	181679209	albert_orta
10749935382937928e+18	"🏛 @inesarrimadas ""El Govern ni tan sols ha desplegat totalment la Llei de la infància i l'adolescència de l’any 2010”. Quan deixin de pensar en el 1714 i comencin a pensar en el 2018, se n’adonaran de la pèrdua d’oportunitats que estem patint a Catalunya"" #PlenoInfanciaCs https://t.co/0AZfyXUN20"	AGAINST	govern desplegat totalment llei infància adolescència deixin pensar comencin pensar n’adonaran pèrdua opounitats patint catalunya #plenoinfanciacs	govern desplegat totalment llei infància adolescència deixin pensar comencin pensar n’adonaran pèrdua opounitats patint catalunya #plenoinfanciacs	governar desplegar totalment llei infància adolescència deixar pensar començar pensar n’adonaran pèrdua opounitats patir catalunya #plenoinfanciacs	governar desplegar totalment llei infancia adolescencia deixar pensar començar pensar n’adonaran perdua opounitats patir catalunya #plenoinfanciacs	val	2785536912.0	CiutadansCs
1091850030439383e+18	Un altre que ha fet la carrera i el màster assegut als sofàs de l’Hotel Palace de Madrid...   I ara toca #JubilacióDaurada. Ja sap prou d’avions com per ser un alt directiu d’#Aena #PUERTASgiratorias   #DuraniLleidaFeixistaColocat   #ThisIsTheRealSpain‼️  https://t.co/JwDU0pr4ud	NEUTRAL	carrera màster assegut sofàs hotel palace madrid toca #jubilaciódaurada avions directiu #aena #pueasgiratorias #duranilleidafeixistacolocat #thisistherealspain️	fet carrera màster assegut sofàs hotel palace madrid ara toca #jubilaciódaurada sap avions alt directiu #aena #pueasgiratorias #duranilleidafeixistacolocat #thisistherealspain️	fer carrera màster asseure sofà hotel palace madrid ara tocar #jubilaciódaurada saber avió alt directiu #aena #pueasgiratorias #duranilleidafeixistacolocat #thisistherealspain️	carrera master asseure sofa hotel palace madrid tocar #jubilaciodaurada saber avio directiu #aena #pueasgiratorias #duranilleidafeixistacolocat #thisistherealspain️	val	9.093471177974292e+17	EstherMarti8
11025391855321416e+18	@elnacionalcat Antich, no recordes ja que l'Anc va assaltar la seu de la UE a BCN? Quantes ha assaltat @vox_barcelona ?	AGAINST	antich recordes assaltar assaltat	antich recordes assaltar ue bcn assaltat	antich recordar assaltar ue bcn assaltar	antich recordar assaltar assaltar	val	1201951898.0	GranCapitanBCN
1103643089124626432	🔊 Trapote insisteix en que era el cap de secció qui decidia en quines localitats s'intervenia #JudiciProcés   https://t.co/OjHVBJKNbo https://t.co/YLlP0Sz07Q	FAVOR	trapote insisteix secció decidia quines localitats sintervenia #judiciprocés	trapote insisteix secció decidia quines localitats sintervenia #judiciprocés	trapote insistir secció decidir quina localitat sintervenia #judiciprocés	trapote insistir seccio decidir quina localitat sintervenia #judiciproces	val	763518288605347840	catalajoanam
1097603999287656448	RT @Xicdevic: Mirror, mirror blancanieves. #TajaniPuppetOfFascism  #TombemElRègim  #FemXarxa https://t.co/8HW4RbllYo	FAVOR	mirror mirror blancanieves #tajanipuppetofascism #tombemelrègim #femxarxa	mirror mirror blancanieves #tajanipuppetofascism #tombemelrègim #femxarxa	mirror mirror blancanieves #tajanipuppetofascism #tombemelrègim #femxarxa	mirror mirror blancanieves #tajanipuppetofascism #tombemelregim #femxarxa	val	911683214250520576	Davidpachlu
1098965197069402112	🔊 Celaá, sobre Arrimadas:  No és sensat anunciar un viatge a Waterloo    El govern espanyol no es cansarà de buscar espais de diàleg  https://t.co/lUQFFETual	FAVOR	celaá arrimadas sensat anunciar viatge waterlo govern espanyol cansarà buscar espais diàleg	celaá arrimadas és sensat anunciar viatge waterlo govern espanyol cansarà buscar espais diàleg	celaá arrimadas ser sensat anunciar viatjar waterlo governar espanyol cansar buscar espai diàleg	celaa arrimadas sensat anunciar viatjar waterlo governar espanyol cansar buscar espai dialeg	val	254543950	Winona1610
10921220141046702e+18	@Pepsina_Mataro 🤣🤣🤣🤣🤣🤣 De debò que sou molt patètics. No entenc com encara us ho  podeu seguir creient tot. Fa més d'un any que us prenen el pèl. I  vosaltres com xaiets...🤪🤪🤪🤪	AGAINST	debò patètics entenc podeu seguir creient prenen xaiets	debò patètics entenc podeu seguir creient fa més prenen pèl xaiets	debò patètic entendre poder seguir creure fer més prendre pèl xaiets	debo patetic entendre poder seguir creure prendre xaiets	val	1.0199806856778792e+18	Jomateixapunt
1103473101453561856	Mural artístic d’actualitat penjat a la façana de l’Ajuntament d’Olot! Al requadre negre de dalt, petit, posa: 155 presenta 👇 https://t.co/p6y8alq8jx	FAVOR	mural aístic actualitat penjat façana ajuntament olot requadre negre petit posa presenta	mural aístic actualitat penjat façana ajuntament olot requadre negre petit posa presenta	mural aístic actualitat penjar façana ajuntament olot requadre negre petit posar presentar	mural aistic actualitat penjar façana ajuntament olot requadre negre petit posar presentar	val	928865299	jmsf1
1093297896684961792	2) Fins i tot la democràcia occidental no está dissenyada per fomentar canvis radicals, sinó justament per evitar-los. S'estructura a partir d'un sistema de drets i deures, nomes i garantíes que, en teoria, han d'assegurar la seguretat, la llibertat i el benestar dels ciutadans.	FAVOR	democràcia occidental está dissenyada fomentar canvis radicals sinó justament evitarlos sestructura pair sistema drets deures garantíes teoria assegurar seguretat llibeat benestar ciutadans	democràcia occidental está dissenyada fomentar canvis radicals sinó justament evitarlos sestructura pair sistema drets deures garantíes teoria assegurar seguretat llibeat benestar ciutadans	democràcia occidental está dissenyar fomentar canvi radical sinó justament evitarlos sestructura pairar sistema dret deure garantíes teoria assegurar seguretat llibeat benestar ciutadà	democracia occidental esta dissenyar fomentar canvi radical sino justament evitarlos sestructura pairar sistema dret deure garanties teoria assegurar seguretat llibeat benestar ciutada	val	875329757080158208	mariadenines4
1045819975682977792	Col.legi Immaculada , els paramilitars espanyols havien arrasat el Ramon LLull que esta força aprop , NINGU va marxar , consigna rapida de ficar dins el col·legi tota la gent gran perque no estiguessin a primera linea de carrer . Orgullos del meu poble #elmeu1O	FAVOR	collegi imaculada paramilitars espanyols arrasat ramon llull aprop marxar consigna rapida ficar col·legi gent gran estiguessin primera linea carrer orgullos poble #elmeuo	collegi imaculada paramilitars espanyols arrasat ramon llull aprop marxar consigna rapida ficar col·legi gent gran estiguessin primera linea carrer orgullos poble #elmeuo	collejar imaculada paramilitar espanyol arrasar ramon llull apropar marxar consignar rapir ficar col·legi gent granar estar primer linea carrer orgullos poblar #elmeuo	collejar imaculada paramilitar espanyol arrasar ramon llull apropar marxar consignar rapir ficar col·legi gent granar estar primer linea carrer orgullos poblar #elmeuo	val	1137410166	Almat49
1096166181751476225	Dies a la presó: 486. Us volem a casa, @jordisanchezp i @jcuixart #LlibertatJordis	FAVOR	dies presó volem casa #llibeatjordis	dies presó volem casa #llibeatjordis	dia presó voler casa #llibeatjordis	preso voler casa #llibeatjordis	val	1606737974	jordiabras
11033288052366746e+18	@DolorsBoatella @EnricMillo coneixes aquella bonica dita castellana  quien se pica ajos come  ?, doncs te la pots aplicar. I no perdis els temps amenaçant-me, tinc una ampolla de Fairy i no dubtaré en fer-la servir. ;)	NEUTRAL	coneixes bonica dita castellana quien pica ajos come pots aplicar perdis temps amenaçantme tinc ampolla fairy dubtaré ferla servir	coneixes bonica dita castellana quien pica ajos come pots aplicar perdis temps amenaçantme tinc ampolla fairy dubtaré ferla servir	conèixer bonic dir castellà quien picar ajos come pot aplicar perdre temps amenaçantme tenir ampolla fairy dubtar ferla servir	coneixer bonic castella quien picar ajos come aplicar perdre temps amenaçantme tenir ampolla fairy dubtar ferla servir	val	9.093471177974292e+17	EstherMarti8
1039374692057055237	RT @salvadorcot: Carles Puigdemont:  Els que ens voldrien de genolls demà tindran una resposta  https://t.co/wPH3684kph	FAVOR	carles puigdemont voldrien genolls demà tindran resposta	carles puigdemont voldrien genolls demà tindran resposta	carles puigdemont voler genoll demà tenir respondre	carles puigdemont voler genoll dema tenir respondre	val	181679209	albert_orta
11029309505000325e+18	Si aquests són els valors que transmet a la seva filla.....Que no li passi res!!! https://t.co/fEDXACPuyZ	AGAINST	valors transmet fillaque passi	són valors transmet fillaque passi	ser valor transmetre fillaque passar	valor transmetre fillaque passar	val	227437936.0	Clipws
10989375312557015e+18	I ja fa 1 any que puc dir que CREC FERMAMENT en els MIRACLES.   Un miracle que va ser possible gràcies a tot l'equip de la UCI DE TRAUMA DE L'HOSPITAL DE LA VALL D'HEBRÓN @vallhebron .   GRÀCIES !!! Crec que mai us ho podreu agraïr prou  (L) . https://t.co/NlUNnRVrq4	NEUTRAL	crec fermament miracles miracle possible gràcies equip trauma hospital vall dhebrón gràcies crec podreu agraïr	fa puc crec fermament miracles miracle possible gràcies equip uci trauma hospital vall dhebrón gràcies crec podreu agraïr	fer poder creure fermament miracle miracle possible gràcia equipar uci trauma hospital vall dhebrón gràcia creure poder agraïr	poder creure fermament miracle miracle possible gracia equipar trauma hospital vall dhebron gracia creure poder agrair	val	73640017.0	Pili_stage
1042516836603125761	No oblidarem mai,  Els majordoms L'odi als ulls de la Soraya La xuleria siciliana El trio del 155 Arrimadas i Iceta rient La sang d' aquell dia L'ull esbotzat Els plors Els avis tremolant Les putes porres Els vidres trencats El plorar del dia després La presó i exili  ...mai	FAVOR	oblidarem majordoms ulls soraya xuleria siciliana trio arrimadas iceta rient sang esbotzat plors avis tremolant putes porres vidres trencats plorar després presó exili	oblidarem majordoms odi ulls soraya xuleria siciliana trio arrimadas iceta rient sang dia ull esbotzat plors avis tremolant putes porres vidres trencats plorar dia després presó exili	oblidar majordom odi ull soraya xuleria sicilià triar arrimadas iceta riure sang dia ullar esbotzar plor avi tremolar puto porra vidre trencat plorar dia després presó exili	oblidar majordom soraya xuleria sicilia triar arrimadas iceta riure sang ullar esbotzar plor tremolar puto porra vidre trencat plorar despres preso exili	val	148435690	anscari77
10920912863777137e+18	Un poble q no es respecta a si mateix mai no obtindrà respecte ni d'un estat feixista, ni del món, ni dels polítics q l'enganyen.  Des de l'1-Oct hem acceptat la traïció, la complicitat i el col.laboracionisme del govern i el Parlament d Vichy.  Tot és propaganda i mentida. Amén.	AGAINST	poble respecta mateix obtindrà respecte feixista polítics enganyen oct acceptat traïció complicitat collaboracionisme govern parlament vichy propaganda mentida amén	poble q respecta mateix obtindrà respecte feixista món polítics q enganyen des oct acceptat traïció complicitat collaboracionisme govern parlament vichy és propaganda mentida amén	poblar q respectar mateix obtenir respectar feixista món polític q enganyar donar octubre acceptar traïció complicitat collaboracionisme governar parlament vichy ser propaganda mentir amén	poblar respectar mateix obtenir respectar feixista politic enganyar donar octubre acceptar traicio complicitat collaboracionisme governar parlament vichy propaganda mentir amen	val	48744241.0	KhommonNoise
10994023534243799e+18	@VictorCR1970 @Ormellix Totalment, no em cap en un missatge las paraules per definir tots aquestos merdes.	AGAINST	totalment missatge paraules definir aquestos merdes	totalment missatge paraules definir aquestos merdes	totalment missatge paraula definir aquestos merda	totalment missatge paraula definir aquestos merda	val	9.395879502785987e+17	AdvisorRuben
10990190177995612e+18	Este vídeo es genial  https://t.co/sQ89ZN4HJQ  #ViscaTabarniaLliure #bcn_is_not_catalonia #Tabarnia #Tabarnia_lliure.	AGAINST	este vídeo genial #viscatabarnialliure #bcnisnotcatalonia #tabarnia #tabarnialliure	este vídeo genial #viscatabarnialliure #bcnisnotcatalonia #tabarnia #tabarnialliure	este vídeo genial #viscatabarnialliure #bcnisnotcatalonia #tabarnia #tabarnialliure	este video genial #viscatabarnialliure #bcnisnotcatalonia #tabarnia #tabarnialliure	val	383275044.0	Pepe_Gafez
1092066967723405e+18	Serà que no heu fet vídeos patètics, vosaltres... No fotem!! https://t.co/AQdixqnDRp	AGAINST	serà vídeos patètics fotem	serà fet vídeos patètics fotem	ser fer vídeo patètic fotre	video patetic fotre	val	48744241.0	KhommonNoise
1097965720921694208	2 Meinungen: Karl Jacobi - Dr. Monika Diethelm-Knöpfel #Francoland #VOX #Puigdemont #Torra #Katalonien  #Tajani  #ShameOnTajani #Spanien  #WeTrustedEU #ViscaCatalunyaLliure  #LlibertatPresosPolítics  #Democràcia @ralf_streck https://t.co/QPeirGJnMz	FAVOR	meinungen karl jacobi monika diethelmknöpfel #francoland #vox #puigdemont #torra #katalonien #tajani #shameontajani #spanien #wetrustedeu #viscacatalunyalliure #llibeatpresospolítics #democràcia	meinungen karl jacobi dr monika diethelmknöpfel #francoland #vox #puigdemont #torra #katalonien #tajani #shameontajani #spanien #wetrustedeu #viscacatalunyalliure #llibeatpresospolítics #democràcia	meinungen karl jacobi doctor monika diethelmknöpfel #francoland #vox #puigdemont #torra #katalonien #tajani #shameontajani #spanien #wetrustedeu #viscacatalunyalliure #llibeatpresospolítics #democràcia	meinungen karl jacobi doctor monika diethelmknöpfel #francoland #vox #puigdemont #torra #katalonien #tajani #shameontajani #spanien #wetrustedeu #viscacatalunyalliure #llibeatpresospolitics #democracia	val	245564351	MzgZ666
10977900046869176e+18	Si, si.. Tots som feixistes, menys tu, en Puigdemony i en Torra.. aixó ja ho sabem.Pero tu creus que en Tajani parla per ell sol, o que?  Aquestes decisions son discutides per la cúpula de la UE avans de comunicarles. Aquest raonament tant simplistaque fás demostra moltes coses. https://t.co/c7W5wHz0dK	AGAINST	feixistes puigdemony torra aixó sabempero creus tajani parla decisions discutides cúpula avans comunicarles raonament simplistaque demostra coses	feixistes puigdemony torra aixó sabempero creus tajani parla decisions discutides cúpula ue avans comunicarles raonament simplistaque fás demostra coses	feixista puigdemony torra aixó sabempero creure tajani parlar decisió discutir cúpula ue avans comunicarles raonament simplistaque fás demostrar cosa	feixista puigdemony torra aixo sabempero creure tajani parlar decisio discutir cupula avans comunicarles raonament simplistaque demostrar cosa	val	48744241.0	KhommonNoise
11033766509291643e+18	La Crida per Tabarnia hi sería prohibit com partit a la Republiqueta... els indepes demanen el que neguen a altres. Quina barra! https://t.co/0nvRlB5xmc	AGAINST	crida tabarnia sería prohibit pait republiqueta indepes demanen neguen quina barra	crida tabarnia sería prohibit pait republiqueta indepes demanen neguen quina barra	cridar tabarnia sería prohibir pait republiqueta indepes demanar negar quin barrar	cridar tabarnia seria prohibir pait republiqueta indepes demanar negar quin barrar	val	9.812433449312461e+17	tabernesambseny
10974216715170775e+18	I és que no existeix un altre camí! Ara vénen mesos idonis per a les sobreactuacions dels hiperventilats contraposats, però quan passin totes les eleccions caldrà asseure's i parlar i parlar i parlar. Sense demora! I sense condicions prèvies, és clar. https://t.co/LawjL9o1lb	AGAINST	existeix camí vénen mesos idonis sobreactuacions hiperventilats contraposats però passin eleccions caldrà asseures parlar parlar parlar demora condicions prèvies clar	és existeix camí ara vénen mesos idonis sobreactuacions hiperventilats contraposats però passin eleccions caldrà asseures parlar parlar parlar demora condicions prèvies és clar	ser existir camí ara venir metre idoni sobreactuacions hiperventilats contraposar però passar elecció caldre asseures parlar parlar parlar demorar condició previ ser clar	existir cami venir metre idoni sobreactuacions hiperventilats contraposar pero passar eleccio caldre asseures parlar parlar parlar demorar condicio previ clar	val	2748823620.0	CohenCristina
10990849169255711e+18	@xriusenoticies Res ! 😂😂 Ric, pero hauriem  de plorar.	AGAINST	plorar	ric plorar	riure plorar	riure plorar	val	9.17457382757761e+17	catalaneta_jo
1043587899038548e+18	RT @elnacionalcat: El fricandó, un dels plats més il·lustres de la nostra grastronomia | Via @en_blau  https://t.co/5ivDY8OV4h	AGAINST	fricandó plats il·lustres grastronomia	fricandó plats més il·lustres grastronomia	fricandó plat més il·lustre grastronomia	fricando plat il·lustre grastronomia	val	8.578559282590147e+17	elenacardona222
10990265431148831e+18	Cuando el indepe te repita el mantra  això va de democràcia  recuérdale que Artur Mas, el indepe que pide un referéndum para Catalunya, nos prohibió otro referéndum a la mitad de los catalanes. Això va de racisme.   https://t.co/GZsvT9JkNj	AGAINST	cuando indepe repita mantra això democràcia recuérdale indepe pide referéndum para catalunya prohibió otro referéndum mitad catalanes això racisme	cuando indepe repita mantra això democràcia recuérdale aur indepe pide referéndum para catalunya prohibió otro referéndum mitad catalanes això racisme	cuando indepe repita mantra això democràcia recuérdale aur indepe pide referéndum parar catalunya prohibió otro referéndum mitad catalana això racisme	cuando indepe repita mantra aixo democracia recuerdale indepe pide referendum parar catalunya prohibio otro referendum mitad catalana aixo racisme	val	9.152953519423365e+17	CataManyol
1097601811341549568	MHP @QuimTorraiPla  Hem d'actuar ara i ho farem amb tota la nostra força i totes les conseqüències  #AutodeterminacióNoÉsDelicte #Independència  https://t.co/v5Vr6GJpts	FAVOR	actuar farem conseqüències #autodeterminaciónoésdelicte #independència	mhp actuar ara farem conseqüències #autodeterminaciónoésdelicte #independència	mhp actuar ara fer conseqüència #autodeterminaciónoésdelicte #independència	actuar consequencia #autodeterminacionoesdelicte #independencia	val	834803571656970240	78GARBO
1040853770438107136	Els @mossos amenacen amb desallotjar a la força una acampada independentista de la plaça Sant Jaume, informa @joanantoni70 https://t.co/IC5mfosKkI	FAVOR	amenacen desallotjar acampada independentista plaça sant jaume informa	amenacen desallotjar acampada independentista plaça sant jaume informa	amenaçar desallotjar acampar independentista plaçar sant jaume informar	amenaçar desallotjar acampar independentista plaçar sant jaume informar	val	181679209	albert_orta
1102555317383168e+18	@NandesReig @Edgarandreo7 @Ciutadansciudadanoscs@EspanaGlobal Era tot simbòlic, però tu la defenses	AGAINST	simbòlic però defenses	simbòlic però defenses	simbòlic però defensar	simbolic pero defensar	val	8.854930343764173e+17	Capillacu
10989576471460332e+18	@OCELLiure @matthewbennett @Lentejitas Ah, que ja saps que no sòc catalana perquè no sòc indepe?.. Aquest és el nivelazo del qual sento vergonya aliena..És patétic pensar d'aquesta manera. Creus que ets millor català que jo???..Explica'm q et fa creure que ets més català?	AGAINST	saps catalana indepe nivelazo sento vergonya alienaés patétic pensar manera creus millor català joexplicam creure català	saps sòc catalana sòc indepe és nivelazo sento vergonya alienaés patétic pensar manera creus millor català joexplicam q fa creure més català	sap sòc català sòc indepe ser nivelazo sentir vergonyar alienaés patétic pensar maner creure millorar català joexplicam q fer creure més català	catala indepe nivelazo sentir vergonyar alienaes patetic pensar maner creure millorar catala joexplicam creure catala	val	9.009805944815165e+17	angelstello12
1099450105143484420	@FAQSTV3 @RaholaOficial El que no pot ser és q tu encara segueixis al #FAQSneilTV3 #censura #vergonya @tv3cat totalment intervinguda!! Quin fàstic Arrimadas i tots els Fachas  https://t.co/bEwFN7u0Bp	FAVOR	segueixis #faqsneiltv #censura #vergonya totalment intervinguda quin fàstic arrimadas fachas	pot és q segueixis #faqsneiltv #censura #vergonya totalment intervinguda quin fàstic arrimadas fachas	poder ser q seguir #faqsneiltv #censura #vergonya totalment intervenir quin fàstic arrimadas fachas	poder seguir #faqsneiltv #censura #vergonya totalment intervenir quin fastic arrimadas fachas	val	275590645	marcfarre55
1041754394667180032	IMPORTANT: Missatge @CDRCatOficial  📣 ATENCIÓ, ARRIBA LA TARDOR!  🗣 Aviat serà l'aniversari de l'#1O.  👉 Aquell dia, demaneu  festa a la feina per donar la benvinguda a la #TardorCalenta.  🔴 Estigueu atentes a les xarxes del vostre #CDRenXarxa   #TardorCalenta #1OctALCarrer	FAVOR	impoant missatge atenció arriba tardor aviat serà aniversari demaneu festa feina donar benvinguda #tardorcalenta atentes xarxes #cdrenxarxa #tardorcalenta #octalcarrer	impoant missatge  atenció arriba tardor  aviat serà aniversari #o  dia demaneu festa feina donar benvinguda #tardorcalenta  atentes xarxes #cdrenxarxa #tardorcalenta #octalcarrer	impoant missatge atenció arribar tardor aviar ser aniversari #o dia demanar festa feina donar benvingut #tardorcalenta atent xarxa #cdrenxarxa #tardorcalenta #octalcarrer	impoant missatge atencio arribar tardor aviar aniversari demanar festa feina donar benvingut #tardorcalenta atent xarxa #cdrenxarxa #tardorcalenta #octalcarrer	val	181679209	albert_orta
1046391791237427200	RT @jcuixart: 📝Entrevista al @diariARA:  La lluita per la democràcia passa per davant del nostre alliberament  https://t.co/bcHyffMgag	FAVOR	entrevista lluita democràcia passa davant alliberament	entrevista lluita democràcia passa davant alliberament	entrevistar lluitar democràcia passar davant alliberament	entrevistar lluitar democracia passar davant alliberament	val	1137410166	Almat49
10979434898060247e+18	.@assemblea,sobre les urnes:  No hi ha Guàrdia Civil, ni fiscal, ni jutge que pugui descobrir on està el tresor  #1O https://t.co/7vegKzYhOi https://t.co/518saLQK0P	AGAINST	urnes guàrdia civil fiscal jutge pugui descobrir està tresor	urnes guàrdia civil fiscal jutge pugui descobrir està tresor #o	urna guàrdia civil fiscal jutjar poder descobrir estar tresor #o	urna guardia civil fiscal jutjar poder descobrir estar tresor	val	3683459002.0	PatiPatiBcn
10959488811442298e+18	@etruksy No sé com interpretes tu el processisme, jo ho veig un anar passant els anys sense fer res amb l'excusa d'estar fent una república que no van tenir collons de proclamar. En aquest sentit, mantenir els pressupostos peperoconvergents em sembla 100% processista.	AGAINST	interpretes processisme veig passant anys excusa fent república tenir collons proclamar sentit mantenir pressupostos peperoconvergents sembla processista	sé interpretes processisme veig passant anys excusa fent república tenir collons proclamar sentit mantenir pressupostos peperoconvergents sembla processista	saber interpretar processisme veure passar any excusar fer república tenir colló proclamar sentir mantenir pressupost peperoconvergents semblar processista	saber interpretar processisme veure passar excusar republica tenir collo proclamar sentir mantenir pressupost peperoconvergents semblar processista	val	8885752.0	listocomics
1102620238800212e+18	@_FormenteraLife Si. Sortirà als llibres d’història. Però no pel que tu penses	AGAINST	soirà llibres història però penses	soirà llibres història però penses	soirà llibre història però pensar	soira llibre historia pero pensar	val	1146366805.0	AicragSocram
1041412093071777795	Fà pocs minuts als #Lledoners la germana del nostre MHP legítim @KRLS, @mpuigdemontc amb @Pesacapsada 🤡 #NoSurrender #LlibertatOstatgesPolítics #NiUnPasEnrere #SomRepública #NiOblitNiPerdó #TardorCalenta #OmplimSantJaume #TotsASantJaume https://t.co/ipkpIn5MIU	FAVOR	minuts #lledoners germana legítim #nosurrender #llibeatostatgespolítics #niunpasenrere #somrepública #nioblitniperdó #tardorcalenta #omplimsantjaume #totsasantjaume	fà minuts #lledoners germana mhp legítim  #nosurrender #llibeatostatgespolítics #niunpasenrere #somrepública #nioblitniperdó #tardorcalenta #omplimsantjaume #totsasantjaume	fà minut #lledoners germana mhp legítim #nosurrender #llibeatostatgespolítics #niunpasenrere #somrepública #nioblitniperdó #tardorcalenta #omplimsantjaume #totsasantjaume	minut #lledoners germana legitim #nosurrender #llibeatostatgespolitics #niunpasenrere #somrepublica #nioblitniperdo #tardorcalenta #omplimsantjaume #totsasantjaume	val	181679209	albert_orta
10989166130662482e+18	@LhOpera Això és una opinió personal o del grup que va constituir el grup de veines de la òpera?	AGAINST	això opinió personal grup constituir grup veines òpera	això és opinió personal grup constituir grup veines òpera	això ser opinió personal grup constituir grup veines òpera	aixo opinio personal grup constituir grup veines opera	val	21847600.0	oscar_m
1097606649047592960	RT @AndreuMonros: Tajani s'ha agenollat davant del feixisme espanyol. És un d'ells. Quina puta vergonya! #TajaniPuppetOfFascism	FAVOR	tajani agenollat davant feixisme espanyol quina puta vergonya #tajanipuppetofascism	tajani sha agenollat davant feixisme espanyol és quina puta vergonya #tajanipuppetofascism	tajani sha agenollar davant feixisme espanyol ser quin puto vergonyar #tajanipuppetofascism	tajani agenollar davant feixisme espanyol quin puto vergonyar #tajanipuppetofascism	val	4195957935	alextremp
1097505540429828096	@InformacioCat Jo, ja se a qui votar, tinc molt clar que a @Esquerra_ERC no els tornaré a votar MAI MÉS, FOTEU FÀSTIC 🤮ÀNEU A CAGAR, TRAÏDORS!!! 😠😠😠😠 https://t.co/tUyBQZIF7t	FAVOR	votar tinc clar tornaré votar foteu fàstic àneu cagar traïdors	votar tinc clar tornaré votar més foteu fàstic àneu cagar traïdors	votar tenir clar tornar votar més fotre fàstic àneu cagar traïdor	votar tenir clar tornar votar fotre fastic aneu cagar traidor	val	232588942	rawoxi
1036270764855631872	Avui fa 11 mesos del nostre referèndum d’autodeterminació. Als que varen sacrificar temps, rebre cops o arriscar el seu benestar per fer-lo possible. Als que ara pateixen la repressió. A tots ells els devem una República. No tenim dret a descansar ni defallir fins a tenir-la. #1O https://t.co/0V9VUU2fuC	FAVOR	mesos referèndum autodeterminació varen sacrificar temps rebre cops arriscar benestar ferlo possible pateixen repressió devem república tenim dret descansar defallir tenirla	fa mesos referèndum autodeterminació varen sacrificar temps rebre cops arriscar benestar ferlo possible ara pateixen repressió devem república tenim dret descansar defallir tenirla #o	fer metre referèndum autodeterminació varar sacrificar temps rebre copsar arriscar benestar ferlo possible ara patir repressió deure república tenir dret descansar defallir tenirla #o	metre referendum autodeterminacio varar sacrificar temps rebre copsar arriscar benestar ferlo possible patir repressio deure republica tenir dret descansar defallir tenirla	val	1137410166	Almat49
