LABEL	preprocessing_B
NONE	eba mais três horas de aula
FAVOR	españa como la alemania nazi con los judíos no reconoce lo que ocurrió el de octubre del mismo modo que los judíos se buscaron su exterminio los catalanes nos merecemos lo que nos ocurrió según una inmensa mayoría de españoles
AGAINST	 la educación catalana se encuentra mayoritariamente en manos de profesionales nacionalistas pro golpistas
FAVOR	exacto eso es lo que pasó el único independentista de esta historia ha sido también creo algunas personas individuales como los jordis o carme forcadell a le paró los pies el ds catalán con el beneplácito del resto lo engañaron
AGAINST	para ayudar a nicolasmaduro dice borrell que jamás una intervención armada llevó la democracia a países bajo dictadura tendría gripe el día que se dio en clase el de junio de o cómo se impuso la democracia en europa occidental o en japón con más tanques que los tiranos
AGAINST	 importante declaración en el #juicioproces secretario de estado de seguridad josé antonio nieto
FAVOR	próximas conferencias en el parlamente europeo confirmadas por tajani el mito de los seis millones la eugenesia o el nuevo futuro hitler redentor de europa comunista bueno comunista muerto los negros esas simpáticas mascotas #tajanipuppetoffascism
NONE	 o gol por esse ângulo é a melhor coisa que você verá hoje pqp
AGAINST	se podían haber dedicado a mejorar sanidad y educación por ejemplo también era parte del mandato democrático de la sociedad demandado por todos los catalanes no sólo por una parte y se lo han pasado por el forro #golpistasaprisión #juicioproces #junqueras
AGAINST	la independencia de cataluña es irreal ya que con el veto de un solo país que sería españa nunca entrarían en europa a turquía la vetan sería su ruina se necesita un perpetuo y los harían abascal o casado si es tan duro como dicen #eleccionesvotoderechas
AGAINST	reunión de la ejecutiva socialista que ha certificado el relato con el que comparecemos el #a han sido meses provechosos para la ciudadanía las derechas han bloqueado unos pge sociales aspiramos a conseguir una mayoría netamente socialista
NONE	#mar de qué estás disfrazado de juan guaidó respondió un niño al animador del concurso durante un acto de carnaval tenía puesta una banda presidencial epa nadie se disfrazo del muerto en los super #carnavalesexitosos los niños tambien tan claro que #vamosbien
AGAINST	asociación de la guardia civil difunde un vídeo con las patadas en la cabeza a agentes desplegados por el o pero claro los independentistas son los pacíficos que no hacían resistencia y que van siempre con una sonrisa
FAVOR	en los independentistas catalanes aprovechan gibraltar para redoblar su campaña en uk
FAVOR	mercedes milá si hay me hago independentista  ho acaba de dir davant la possibilitat dun altre com ha anunciat el trifachito 
FAVOR	sí pero eso mantiene ahí el problema lo que trato de decir es que ese problema lo puede resolver el nacionalismo esp pero para ello hace falta llevar a cabo una reflexión por la senda democrática en esto de la unidad nacional su fundamentación etc
NONE	mor martí galindo lactor i col·laborador de crónicas marcianas
AGAINST	el fiscal le pregunta por la posibilidad y detección de agentes violentos en los #cdr sus informes y #castellví divaga no recuerdo dice #juiciodelproces
AGAINST	el hombre del sofá se muestra comprensivo con la huelga indepe con algo se han de entretener los cdr jubilados no
FAVOR	cinco años de aquellos crueles asesinatos de la #guardiacivil en la playa del #tarajal en ceuta hermanos muertos sueños ahogados familias rotas responsables esto es españa el país donde asesinar pobres es gratis
AGAINST	 mi enhorabuena a su hija cuando se rompe el silencio el nacionalismo se va al infierno que es su sitio
FAVOR	hay dos cosas que urge prohibir con la mayor celeridad que los políticos del pp se acerquen a menos de metros del dinero público que curas cardenales y obispos se aproximen a menos de metros de donde se encuentren adolescentes o niños
AGAINST	 tv ya dicta sentencia los presos son inocentes porque la dui fue simbólica
AGAINST	el separatismo radical señala y ataca al discrepante mi más rotunda condena a estas actitudes y todo mi apoyo a esta funcionaria
AGAINST	millo sobre una conversación con forn le preguntó y cuál es tu opinión sobre lo que va a pasar el de octubre y él me contestó con una frase ese día nosotros vamos a garantizar que la jornada electoral se desarrolle con total normalidad
FAVOR	un cobarde el se entregó en donde al menos podría encontrar algo de justiciasi fuera un cobarde estaría huido en un país sin extradicióny a vivir las retiradas de la ordenes obedece a k sí no lo hacen hoy puigdemont estaría gobernando y los presos en la callecon rabia las
AGAINST	esta tarde un chaval de años ha llegado a su casa lllorando del instituto devido a la presión independentistas a la que es sometido hasta cuando este bestia que tenemos por presidente va a permitir este si vivir eres lo peor que ha tenido españa en muchos años
FAVOR	el razonamiento de la fiscalía con forn es como tu ideología y tu opinión es independentista entonces utilizaste a tu cargo para utilizar a los mossos a favor de la independencia pruebasa quién le importa #juicioproces
FAVOR	#faqsrincondelvagotv esta es la fractura de catalunya el fascismo importado de arrimadas que intenta avasallar a las familias catalanas y es asi
FAVOR	quien lo está haciendo mejor abogados de las defensas y declaraciones de los presos politicos españa no sirve ni para un juicio justo ni injusto #josocmurallahumana y voladora
FAVOR	uy sí los ayatollahs del nacionalismo español se escandalizan porque se quema un libro sagrado el corán constitucional no nacionalista cosa que justifca emitir una fatwa y de eso se concluye que existe hispanofobia en cuanto al razonamiento deductivo mal ejemplos reales
FAVOR	 el fairy és el plátano del siglo xxi #latrampadelfairy
NONE	primera salida en falso de humberto calderón embajador en colombia designado por juan guaidó lo que dijo a el tiempo sobre el caso saleh que jm santos no supo nunca de esa deportación ilegal es chocante calderón es el embajador de guaidó o es el vocero de santos
AGAINST	rodríguez ibarra si cuando era presidente de extremadura me dicen que tiene que haber un relator los mando al carajo entre el independentismo y la ruptura de la constitución no se puede ser neutral
NONE	directo no se destinó ningún fondo público al referéndum y no es que lo diga yo lo ha dicho la intervención lo ha dicho el ministro montoro y el señor rajoy afirma
FAVOR	conovocar a la gente ya hay que para catalunya entera indefinidamente que vienen a por nostros vamos a por nuestra república ya coar fronteras yaa #femxarxa #elpobletornaalcarrer #omplimsantjaume #elpoderdelpoble #elscarrersseransemprenostres
FAVOR	quiso decir descoloca a tu adversario y habrás ganado esto también va para los hiperventilados indepes 
AGAINST	 meinte tanto cómo su predecesor cómo todos aquellos que afirman que el acuerdo es la equiparación  toda la subida del acuerdo va al complemento específico singular sin contemplar el cegeneral ni resto de retribuciones #equiparacionya
FAVOR	a ver los de si queréis empezar a afilar los lápices aquí tenéis decenas de miles de personas que ya se han apuntado solas #apuntaminombrevox porque luchamos no solo contra la violencia machista luchamos contra vosotros entrad entrad
FAVOR	#judicitvcatràdio me lo parece a mi o perez de los cobos ya conocía las preguntas de fiscalía porque si se pierde la fiscal le hace de apuntador
AGAINST	mi duda es si cuando ciudadanos se pegue bofetada en cataluña con arrimadas y con valls en alcaldía dimitirá albert rivera recuerdo cuando en decía que no se haria eterno en política máximo dos legislaturas y lleva uf se retira en politica chollazo
NONE	millo puigdemont tenía un planteamiento políticamente suicida #juicio #procés
FAVOR	las actuaciones de policía española y guardia civil rompieron la convivencia el día de octubre no provoqué ninguna colisión entre policías acaba el interrogatorio de xavier melero a joaquim forn
FAVOR	joanmani españa es aquel país que vende armas a arabia saudí país dictatorial fascista para que pueda hacer genocidios en el yemen y a la vez le exige democracia a venezuela españa es aquel país que apalea a votantes en catalunya y a la vez pide democracia en venezuela
FAVOR	perfil del buen relator buen conocedor de cataluña de sus partidos políticos y de sus dirigentes de sus finanzas y de sus robos por que no jordi pujol i solei que ya ha robado todo lo que había que robar
NONE	 maduro recluta jovenes cubanos para llevarlos a venezuela a defender su régimen
NONE	la respuesta demócrata al #sotu llega de la mano de stacey abrams primera mujer negra en ofrecer la réplica necesitamos que trump diga la verdad la crónica de
FAVOR	#objetivoelecciones andrea levy en estas elecciones nos jugamos un modelo diferenteun proyecto de futuro para los españoles siel modelo del ppque la audiencia nacional llama organización criminal
NONE	 apenas duas pessoas realmente comemorando o gol de messi 
AGAINST	el fascismo amenaza de muerte a un compañero de cs en una carpa en argentona lo hemos dicho muchas veces pero no nos cansamos de repetirlo vuestros señalamientos jamás nos silenciarán vamos a seguir defendiendo la democracia en todos los rincones de cataluña #nonoscallarán
FAVOR	el experimento de franco con mujeres en málaga en busca del gen rojo a través de #franco #franquismo #memoriahistorica #mujeres #historia #españa
FAVOR	irene lozano ex upyd ahora psoe responsable de españa global compara el referéndum del oct con una violación ya te digo
NONE	total respaldo al presidente guaidó esta noche en el discurso de trump y apoyado por los demócratas es una política de estado respaldada por los dos partidos
FAVOR	 la democracia también está en juicio en españa escribe el washington post
NONE	repudiables declaraciones de luis delía los jueces que se prestaron a meter presos a los compañeros ni piedad van a ir a la cárcel
AGAINST	la trampa del fairy los radicales independentistas hacían resbalar a los policías para patearles la cabeza vía
FAVOR	españa es solo una región de europa un de la población ese juicio es humillante y una burla a la justicia no pasó nada y les pretenden encarcelar de por vida eso hará que el independentismo crezca como nunca
NONE	el #votoparticular del juicio puigdemont le envió a negociar con jerjes rajoy y el independentismo más radical le considera tras ello un efialtes la contracrónica de
FAVOR	 #riveramanipula falangito entra en la recta final bye bye
AGAINST	un poquito en el banquillo sí que debería estar sentada pero no porque participara en el o sino porque también alimentó el golpe contra la democracia constitucional lo pagará en mayo perdiendo la alcaldía
NONE	el presidente del gobierno afea que haya partido que quieren un perenne porque quieren enquistar el problema en catalunya
FAVOR	eso que estáis viendo ahora lleva ocurriendo ininterrumpidamente durante décadas en euskal herria el problema es que cuando aquí se han juzgaban a direcciones enteras de partidos políticos de organizaciones juveniles de medios de comunicación pocos se escandalizaban
AGAINST	los que no vivimos allí pero por trabajo vamos a barcelona varias veces al mes presentimos entonces que se estaba liando una que tenía pinta de acabar muy mal luego noticias como ésta confirmaron nuestros temores yo no lloraré por los políticos presos
AGAINST	los monólogos en política se alimentan en la autorreferencia es un ejemplo su esterilidad me recuerda al monólogorelato del independentismo #salvadosmaduro
FAVOR	te cuentan constantemente como el independentismo pierde fuerza pero resulta que elección tras elección solo hace que ganar votos
NONE	la lucha contra la delincuencia castiga las áreas urbanas exchavistas de caracas
FAVOR	️@susanadiaz ganamos las elecciones pero no pudimos gobernar pero sí podremos ser inflexibles con quiénes amenazan con destruir lo conseguido ni un paso atrás hay que movilizarseel #a nos jugamos el sueño compartido de un país entre iguales #siempreandalucía
FAVOR	esta hablando de bombas que no matan a los catalanes unionistas la gente está mumáa
AGAINST	soy charnego y siempre estaré en frente de los que insultan mis orígenes insultan a mi familia y me obligan a hacerme independentista para tolerarme y sumar masa crítica
NONE	toda timidez dentro do quarto some tudo é permitido entre a mulher eo homem eu vc e o celular
FAVOR	los independentistas querían meter en prisión preventiva por años bajo falsas acusaciones a los líderes unionistas #ohwait
FAVOR	y como te decía la pregunta es que cosa justifica o pretendes con la independencia y que no dependa del color del gobierno que cosa quieres ser y no te dejan
FAVOR	además en una democracia sólo es ilegal lo prohibido y celebrar un referendum no está prohibido en españa pero en la versión neofranquista actual parece que sí
FAVOR	el régimen se retroalimenta de sus propias injusticias y finalmente ni siquiera es respetuoso con sus muertos sì esta gente se adueña de #españa no hay futuro recordarlo cuando votes ayudará #oct #a #justiciaespanola
NONE	 espero que estén evaluando un rp
AGAINST	bueno no hace falta mitinque a y les molesta tanto el #a ya sabemos a quien meter en el cueva del y sus ladronesa alibavox
AGAINST	los partidos separatistas fueron advertidos por los letrados del parlament por el consell de garanties estatutàries por el tribunal constitucional y por la oposición en pleno de que lo que estaban haciendo no era legal
AGAINST	mira cómo los hijos de los políticos no va ni uno a la escola en catalá no se preocupan que se expresen correctamente en español y en otros idiomas
FAVOR	la asociación para la recuperación de la memoria histórica de cuenca presenta una ruta turística por diversos espacios de #tarancón relacionados con la guerra civil y postguerra #memoriahistorica
AGAINST	el deber de un abogado es defender a su cliente pero me parece vergonzoso que la forma de hacerlo sea atacar al poder judicial bravo por el fiscal javier zaragoza #golpistasaprisión
FAVOR	no eludas responsabilidades ni eches la culpa a otros de tus fracasos que bonito ahora rufián es culpable de todos los males de españistan iros a cargar al campo y dejar de tocar los cojones colaborar con un partido que mantiene la ley mordaza y presos politicos es repugnante
FAVOR	 psoe pp y cs se alían para impedir la entrada de puigdemont en la eurocámara #procés
FAVOR	no sé si podré aguantar otra persecución al estilo solo esta gente es capaz de llegar hacer tal ridículo #pp vol que marlaska trobi la fórmula de detenir puigdemont si va a leurocambra
NONE	 voltando a jogar futebol minutos depois
FAVOR	aquí va no hace falta que le hagas otra foto demagogo barato si entendieras algo de democracia y estado de derecho podrías hablar ignorante
AGAINST	no suelo estar de acuerdo con tus comentarios ideógicamente creo q estamos algo alejados pero comparto contigo absolutamente el miedo y la sensación de quiebra interior con la que q vivimos aquellos días los no independentistas lo sentí de forma muy parecida a la tuya abrazo
FAVOR	la trileria empezo mucho antes con el cuento de las nacionalitats que lograron colarlo en la ceavui paciencia dema independencia se decian
FAVOR	#comunicat febrer #gobiernequiengobierne #insistir #persistir #resistir #mai #desistir continua la lluita per unes pensions dignes no abandonarem el carrer mentre no ens ofereixin solucions
FAVOR	el #psoe empadrona en un pueblo de #guadalajara a numerosas personas de origen búlgaro y rumano sin que de todas ellas se conozca su presencia prevaricación a la vista todo vale para engordar el censo electoral #laespañaquequieres #felizmiércoles
AGAINST	desde que me levanto hasta que me acuesteaqui estamos valentía no nos callan sin miedo a nada #siguemeytesigovox rueda de prensa santiago abascal vox en murcia vía
AGAINST	 los radicales atacan la sede del partido que ganó las elecciones en cataluña  es un insulto a todos los catalanes que el govern apoye otra jornada de violencia por parte de los cdr basta ya #nonoscallarán
AGAINST	me encantan los comentarios de los indepes cada vez que inés arrimadas deja en ridículo a su presidente supremacista queridos indeps no es difícil sacarle los colores a un tipo que se cree de una raza superior no os hace nada bien seguir a un acomplejado así abrazo para todos
FAVOR	el ayuntamiento de barcelona se adhiere a instancias del independentismo a una campaña que califica el juicio del procés de farsa
NONE	borrell ve razonable el veto de tajani a la conferencia de puigdemont sobre el jucio del procés
FAVOR	que no se apoderen los políticos de los movimientos sociales sean los que sean sinó estamos perdidos adelante
AGAINST	cobos golpista no tengo constancia de eso deberias seguir con más políticos españoles incluidos los políticos catalanes procesistas evidentemente
AGAINST	 los políticos independentistas quieren impunidad pero eso es incompatible con la democracia el separatismo se ha equivocado de lugar y fecha tiene en frente a más de media cataluña y a una democracia europea del siglo xxi #nuncamás
AGAINST	ánimo y coraje dentro de poco estarás rodeado y arropado por muchos más compañeros de #vox
FAVOR	nos golpean humillan demonizan encierran a nuestros políticos nos insultan por todos los medios de intoxicación cada puto día y cuando nos plantamos y les mandamos a la mierda saltáis con el joder como os ponéis chicos insolidarios dicen tocat els ous
FAVOR	 albert boadella álvaro ojeda inés arrimadas a waterlo está yendo la flor y nata
FAVOR	realmente con mucha emoción y solidaridad para con tod@s l@s pensionistas de hoy y del futuro por unas #pensionesdignas #gobiernequiengobierne y por el mantenimiento del sistema público de pensiones
FAVOR	#ultimahora los cdr a partir de ahora pasarán a llamarse los cdf comite por la defensa del fairy  #judicifarsa #latrampadelfairy #femxarxa
AGAINST	se extraña el psoe del por qué no queremos pactar actualmente con ellos después de las generales la imagen lo dice todo prefieren fotografiarse con etarras no pactaremos con alguien que actualmente humilla al constitucionalismo como en el caso de la imagen #yovotociudadanos
FAVOR	dinero solo sobra a lo mejor en noruega o dubai y pocos sitios más por eso hay que elegir lo que convenga más según los propios intereses geoestratégicos y económicos imagino que la city de londres presiona para no votar el acuerdo y sí un segundo referéndum
AGAINST	de verdad que pena me dan los racistas independentistas que luego se van de viaje por españa he tenido que ponerme los cascos en el embarque del vuelo galiciabarcelona por culpa de unos paletos quejándose de que los aviones lleven la bandera española
FAVOR	por eso ambos sois capaces de citar el artículo de la constitución donde se prohíben los referéndums
FAVOR	recuerda que #antoniomachado se exilió para que los tuyos no lo fusilaran eso no entraba en el máster cínico de mierda #thisistherealspain
FAVOR	un problema llamado federalismo mientras no nos lo tomemos en serio nada que hacer en la crisis del régimen del cualquier salida pasa por la formación de constituyentes que se federen resignificando españa como renovado acuerdo de convivencia
AGAINST	#felizsábado mi apoyo y cariño para la gran periodista elise gazengel ante las amenazas independentistas por destapar hoy las agresiones de los salvajes #vergonya #catalunya
AGAINST	lo digo porque muchos que jamás se preocuparon por las condiciones ni la vida de los presos parece que de pronto sienten un gran interés
FAVOR	el juicio a los presos se convierte en un juicio a españa media europa tacha a españa de ridícula y autoritaria y a los indepes de presos políticos no me extraña que sánchez se acojonara el ridículo español será galáctico y la valentía y conviccion de los indepes un ejemplo
AGAINST	ha dicho que no perdieron confianza en los mossos de forma definitiva hasta la madrugada del de octubre cuando comprobaron sobre el terreno que no estaban cumpliendo lo que ha etiquetado de escenario b
AGAINST	 empresas salieron de cataluña en por el proceso independentista según informa dampb
FAVOR	 humanizacionss dicen ser patriotras aquellos que defienden la unidad y una bandera mientras abandonan a la gente condenándoles a la pobreza y a la exclusión dónde están los patriotas manifestándose por esta gente jovenpensionist #lapatriasonpersonas
AGAINST	eso fue en enero de el resultado en es que seguimos siendo una democracia plena
AGAINST	lo malo es que la stassi no hara nada para variar mucha democracia llibertad etc pero son los primeros en saltarse todo si son de los suyos
NONE	borrell ha afirmado que las formaciones soberanistas catalanas carecen de toda fiabilidad política
FAVOR	el pueblo de madrid está por la paz no por la confrontaciónrepresiónimposición el de marzo manifestación h atocha cibeles esa represión sólo demuestra que no #nohaydemocracia #llibertatpresospolitics
AGAINST	votos en cataluña las zonas más ricas las de mayor densidad de población y la que tienen superávit son las no independentistas por el contrario las más pobres las que tienen déficit y reciben más de lo que dan son las independentistas aceptarian la ley de claridad
AGAINST	harán una fiesta en el consell per la república cuándo consigan llegar a los paganos lluis compondrá algo
FAVOR	 termina tu sábado viendo a en hablará sobre su candidatura para ser la número uno de la lista por barcelona en las #eleccionesgenerales  no te lo pierdas  síguelo en directo por #graciasinés
FAVOR	se repiten historias igual que en la sociedad española el desinformadoy sin preocupacion facha y el preocupado por la democracia en este caso independentista
NONE	y las sirenas tomaron las calles
FAVOR	no nayade no de un lado siempresiempre fueron reconocidoslos que fusilaron las ordas de izquierda eran incontrolados que la república intentó reprimir puesto que la república no mandó ni éxcitó a ellofalange sifue orden del estado mayor fascista purgar en cada toma de pueblo
AGAINST	lo preocupante es la gente que en virtud de una causa que cree justa y noble está luchando para implementar una dictadura la utilización de sentimientos es horrible y para colmo la futura constitución catalana es excluyente xenófoba y antidemocrática un horror
FAVOR	a los que desvirtuar la lucha feminista con chorradasincoherencias os diré todas tenemoshemos tenido techos de cristal todas hemos sufrido violencia de género de mayor o menor envergadura todas hemos sufrido machismo si eres mujer que no te pare el fascismo #myovoy
NONE	 oq sera que tinha nesse ticolé
NONE	el abogado de puigdemont jaume alonso cuevillas se ofrece para ser candidato en las elecciones europeas si mi perfil encaja con las listas estoy disponible
AGAINST	creo que fucks fe tv no acabara la temporada hasta los indepes se avergüenzan de celebrar en directo con pastel y música el cumpleaños del marido de la rahola
AGAINST	no sé cómo se puede ser ministro del gobierno del psoe y osar hablar de cataluña como autonomía mientras se negocia con los separatistas que quieren romper el país cinismo es una palabra que se queda corta
FAVOR	el gobierno avisa a arrimadas que no es sensato ir a waterlo
FAVOR	ja no existe el socialismo europeo i tú estas permitiendo que españa tenga presos políticos i un cementerio en el mediterráneo
FAVOR	curiosa dictadura de maduro apelando a dialogar a pedir disculpas a la constitución a las urnas o a hacer entrevistas a medios de comunicación extranjeros de grupos mediáticos que le atacan a diario #salvadosmaduro
FAVOR	y ratificar lo que les espera a los presos políticos catalanes ahora es el momento de juntar fuerzas y parar el pv y cat el mismo periodo si cortamos fronteras esp se hunde y eu no podrá mirar hacia otro lado porque afecta a eu desobedientziarik gabe indenpendentziarik ez
NONE	duran i lleida reprocha a los independentistas su negativa a los presupuestos
NONE	lamentable maduro esta bloqueando las rutas princípales y no está dejando llegar la asistencia humanitaria internacional al pueblo venezolano
AGAINST	vídeo puigdemont se cuela en el parlamento europeo y vuelve a atacar a tajani
NONE	la afición del madrid como la casa de locas de atar que es no sabe diferenciar el término medio hasta hace días el peor equipo de la historia sin importar una mierda las de hoy la reencarnación del brasil de pelé no aprendemos nunca
NONE	 eu posso até me arrepender mas eu não procuro
FAVOR	todo lo que los fachas tienen de inmunidad puigdemont lo tiene de cojones con lo cual tiene más de dos millones de corazones el único español que tocaba la verdad era el gran chiquito cobardes o lactantes
FAVOR	tu tuit es pésimo cada vez está más baja tu credibilidad y objetividad empiezas a preocuparme si revisases la cronología de los hechos no dirías tal estupidez pero sin querer estas confirmando que son rehenes políticos gracias
FAVOR	la militancia se rebela contra sánchez sus vetos y los ministros a dedo en las listas parece que en el psoe el menú tampoco incluye el plato de la democracia interna
NONE	la actriz cada vez tiene más ofertas de las marcas más diversas para que se convierta en su embajadora
FAVOR	crees que el partido de cree en las personas y en su bienestar crees que siempre estara al lado del pueblo del trabajador y de la democràcia crees que hara o apoyara una vida con mas beneficios sociales y acessibles a todos cosa que jode empresas lo crees de vd
FAVOR	es democracia es inducir democracia otros inducen a negar la voluntad de los ciudadanos es lo que quieren los censitarios de los consejos de administración y su payaso real impuesto lo que quieren sus huestes y los palmeros que se benefician
NONE	marchena rechaza reunirse con los observadores internacionales propuestas por los independentistas
AGAINST	me duele mi país me duele que hace años unos señores respetuosos y con vocación de servicio público llegaran a un consenso que toda españa pedía y necesitaba cuando hoy los socialistas y los independentistas le dan una patada a aquel esfuerzo
AGAINST	que acojonados las feminazis y feminos nazis  que risa todo lo juro todos hablando acojonados y lo único que han hecho es de millones de personas en españa hacer que mil usen este #apuntaminombrevox se os acaba el chollo #siguemeytesigovox #eleccionesvotoderechas
AGAINST	tenemos que impedir esta victoria simbólica y discursiva de los separatistas la opinión pública debe reaccionar apelo a los socialistas que saben que es una barbaridad no todo vale para seguir en el poder
AGAINST	susannita partes de la premisa deliberadamente errónea de que #vox será la ª o ª fuerza obviando que en muchas provincias puede ser la ª por tanto pablemoscs serán los perjudicados #voxextremanecesidad estará en ± de votos #siguemeytesigovox
AGAINST	junqueras citando como ejemplo de ejercicio del derecho de autodeterminación la secesión entre suecia y noruega en #historiador #juicioproces
AGAINST	 la #guardiacivil recupera piezas arqueológicas halladas en una nave industrial de lorca #murcia
FAVOR	poner urnas es terrorismo autoproclamarse presidente es democracia ganar una moción de censura es de okupas ganar unas elecciones con dinero negro es de demócratas señores y señoras de derecha estais seguros que sabéis lo que es la democracia la uco
FAVOR	impressionant la repassada de al fiscal llevo año en prisión por un auto cuando el estado no ha cumplido una sola resolucion del tc ser constiticionalista es un chollo se saltan la ley cuando les da la gana #joacuso #judicio
AGAINST	hay una buena razón para no permitir la entrada del sr puigdemont es un prófugo de la justicia española que está juzgando a varios líderes de la insurrección que protagonizaron en y acabó con la proclamación de la independencia de una región de un estado de la ue
AGAINST	 puigdemont no puede seguir generando desorden público en cataluña evitando que los ciudadanos continúen su vida con normalidad en
AGAINST	los que tienen que tener vergüenza son los de la hoz y el martillo y los separatistas esos son los que tienen que tener vergüenza no vosotros los que amáis vuestro país   discurso de a los jóvenes en teatro barceló
FAVOR	 torrent a la cnbc som independentistes no nacionalistes
AGAINST	pedro pedrosanchez firma el decreto de disolución de las cortes y de convocatoria de #eleccionesgenerales
FAVOR	decimos que el fascismo está en auje y es que se les permite incluso se les enaltece intentarán machacarnos y manipularnos hasta tal modo que creamos que sus estupidas acciones son correctas no podemos permitirlo hay que combartirlo y destruirlo
FAVOR	josé antonio nieto miente da igual cuando leas esto y en esto d las mentiras del partido impartidopopularutado y aledaños los hay modo dori como m modo boina enroscada como zoido modo soy más chulo k un ocho d josé antonio #judicifarsa #fakesuprem #fakejustice #judicio
FAVOR	hablan de estos infiltrados se le ha olvidado guardar oa bandera de españolandia policías infiltrados se han detectado y apartados por la gente #millomentider
FAVOR	en portada de bulos en whatsapp endogamia en redes y un ejército de voxeros la polarización dominará la campaña del #a
NONE	las aplicaciones para ligar pueden proporcionar muchos datos sobre nuestra vida personal y por eso hay que tomar medidas de precaución
FAVOR	no le queda otra testigos abogacía y fiscalía del estado en uno de los más ridiculos vistos si él no actúa no se que coño van a defender una #judicifarsa
FAVOR	 mucho fairy mucho fairy y el hamps que por lo de la caspa digo #fairy
NONE	la eurocámara invita a puigdemont y a torra pese a las críticas de psoe pp y cs
AGAINST	creo que es mas caro el alquiler de la casita vuestros líderes están diciendo en el supremo que todo era una farsa puigdemont a cuerpo de rey por europa e instalado en la monárquica bélgica y todavía os tragáis el cuento
NONE	 cs no es capaz de parar a los indepes en el parlament y vaya hazaña que se monta ante un cobarde fugado
FAVOR	 una lección magistral de democracia y derechos humanos
AGAINST	contrarrespuesta dl abogado nono si acaso preso golpista
AGAINST	sánchez ha levantado el control de cuentas de la generalitat ha cedido en cuanto a la abogacía del estado la minicumbre el relator en serio alguien se cree que sánchez no ha cedido nada #lnarrimadas
FAVOR	iglesias y garzón califican los hechos en venezuela de golpe de estado y exigen a españa y a europa que defiendan la legalidad internacional el diálogo y la mediación pacífica #golpedeestado #venezuela #españa #deprimoderiveraaguaidó
FAVOR	con este tuit confirmas que niegas el nacionalismo español ahí está el principal problema como tú hay muchas más personas por ejemplo los políticos de cs pp y vox en menor medida algunos del psoe por cierto yo no soy nacionalista
AGAINST	se cierra el cerco sobre los jerarcas chavistas el presidente guaidó con generosidad responsabilidad y sentido de estado ha ofrecido amnistía al que se pase al lado de la constitución y la democracia se acaba el tiempo
AGAINST	un de febrero hace años la banda criminal eta disparaba a la nuca del abogado fernando múgicaunos años atráshacían lo propio con gregorio ordóñez el objetivo era acallar dos de las voces que garantizaban un futuro constitucionalista en país vasco no os olvidamos
FAVOR	los catalanes solo aceptamos como mediador con o el congreso donde ya hemos visto la labor golpista de los golpistas o por los jueces mientras tanto un con todas las letras t v i n m e r s i o n
FAVOR	#riveramanipula no se te cae la cara de verguenza deberias de dejar el acta de diputado por falso manipulador y troll recuerda q te pagamos todos si eres un mentiroso vayase señor rivera #llibertatpresospolítics
NONE	padre rodrigo maria é acusado de estuprar pelo menos exfreiras e de lavagem cerebral tantas transgressões que a igreja católica lhe aplicou a pena mais grave expulsão o padre expulso é bolsonarista e admirador de olavo de carvalho
FAVOR	veo mucho vacileo y mucho cachondeito por parte de teóricos progres españoles con el juicio a los políticos catalanesa ver cuantos de vosotros sois capaces de ir a la cárcel por defender vuestros ideales y dar voz al pueblo lecciones las justas oiga
AGAINST	libead expresión y democracia que dejen a la niña expresarse
AGAINST	borrador de constitución catalana prohibir partidos contrarios a la república deponer a los funcionarios desafectos y nacionalidad catalana única reducir el castellano a lengua residual expropiar bienes del estado en ese precipicio hemos estado
FAVOR	la que tiene encerrados a los políticos catalanes y a los chicos de altsasu yo no pregunto por qué los catalanes se quieren marchar lo que no entiendo es que los españoles quieran quedarse
NONE	sobre as eleições para as mesas diretoras da câmara e do senado federal compartilho a excelente análise do professor e pesquisador luis felipe miguel unb amigas y amigas uma baita síntese que eu recomendo a
AGAINST	los procesados del #juicioproces dicen que declarar en castellano les pone en una situación de desventaja porque no es su lengua materna por fin se ponen en la piel de los miles de niños a los que obligan a escolarizarse en una lengua que no es su lengua materna
FAVOR	 el president puigdemont entra por sopresa en el parlamento europeo y el pp pide su detención
AGAINST	qué toma el capo de los mossos sediciosos para soltar tantas burradas dice que la policía quiso causar el terror el o es dictatorial y la compara con el gal e insiste en que su stasi es una policía democrática pero di que la república no existe y la generalitat te purga
AGAINST	cataluña es indepe unionista la huelga la sigue un sector público y un sector privado lo llaman mandato democrático y nos dicen que no adoctrinan a través de los organismos y educación adoctrinar no pero menospreciar al otro y engañar al  es constante
AGAINST	 guerra da la puntilla a sánchez por la traición del mediador está calcinando la democracia
AGAINST	 javier maroto queremos devolver la autonomía a los catalanes con un
AGAINST	al mismo tiempo sale visita arrimadas a ver a puigdemont en waterlo se filtra que podría ser la numero de rivera en madrid y dejar política catalana dos errores en un día por tocar poder pacto psoe
FAVOR	derecha extremista venezolana mostró su verdadero rostro indigno al ondear la bandera delos eeuu y símbolos imperiales los venezolanos hoy dimos una muestra clara y contundente al apoyar la democracia y al pdte constitucional y rechazar el golpe de estado imperial
NONE	el independentismo siempre chantajea por eso sigo siendo culé porque cambiarme de chaqueta es cosa de cobardes el #fcb no es propiedad de los indepes es de todos los que amamos el fútbol y tenemos el corazón blaugrana visca el barça
