LABEL	preprocessing_B
NONE	gonzález pons demana a marlaska trobar una fórmula per poder detenir puigdemont si entra a leurocambra una institució europea de la que espanya és membre
AGAINST	ja només li falta admetre que algú els hi va dir que si els hi sortia bé això ja manarien per sempre
AGAINST	patètiques les mentides dels vostres polítics i que porteu més de un any empassant això sense moure ni una cella vostra disonancia cognitiva es digna destudi
FAVOR	ja friso per sentir demà els radiocavernaris el bloqueig de plaça de sant jaume davui farà que el losantos i lherrera demanen enfurismats el lestat dexcepció lafusellament dels ostatges els radiocavernaris les úniques bestioles que me fan xalar quan pateixen
NONE	 sobre el relator les nostres propostes són de perfil internacional i de persones que ja han fet aquestes tasques
AGAINST	 una fiscal no té cap obligació de denunciar delictes si els delinqüents són jutges o fiscals oi #yasítodo
FAVOR	#shameonspanishjustice es veu com pablo casado està parlant amb junker i són captats pels micròfons sense q ho sàpiguen junker li pregunta i tu que tal i casado respon atacant durament pedro sánchez espanya és un desastreel nou president socialista
AGAINST	no es cap lectura fàcilés el que va passar
FAVOR	 aquestes declaracions també surten en els vídeos de #thisistherealspain o no hi ha collo
FAVOR	només em plantejaria votar en cas duna llista unitària que inclogués tots el partits i entitats el que no podem fer és donar un xec en blanc als que sistemàticament han incomplert el mandat del o i d es tant com dir que poden fer el que volguin amb el nostre vot
FAVOR	 #inesssss no prefereixes una performance a abu dhabi diuen que hi ha un desert molt bonic
NONE	#últimahora el parlament aprova la creació duna comissió dinvestigació sobre la monarquia
AGAINST	larribada de la nova fiscal general de lestat pot suposar un agreujament de les acusacions al major trapero la intendent laplana el secretari cèsar puig i el director soler
FAVOR	el s aquests animals venen a conmemorar això a sant jaume això por todo lo vivido juntos diuen doncs jo hi seré allà i espero que siguem molts pels nostres sants collons i ovaris que no entren a la plaça aquestes bèsties #proulliris #totsasantjaume
AGAINST	sap greu per algunes bandes i tal que no els estafin encara que també és culpa del seu management
AGAINST	un sol poble èrem fins q els independentistes també dins els comuns vàreu decidir excloure la meitat q no ho som del vostre relat i de la pròpia idea de catalunya però no ho aconseguireu catalunya som totstotes també els q mai hem comprat el vostre farol
AGAINST	ada colau diu que #bcn no té problemes específics de seguretat però lidera el rànking de ciutats amb més delictes despanya el rècord lha aconseguit colau amb una nefasta gestió i prejudicis ideològics manuel valls sí liderarà la política de seguretat #esmorzarscomerç
FAVOR	 ahir creia que enric millo no em podia fer més fàstic avui ser que estava equivocada #judicifarsa #judicitvcatradio
AGAINST	als països civilitzats la democràcia està per sobre de les afiliacions polítiques i la justícia també prén nota i rentat la boca amb lleixiu que fas pudor a dictadura tan de bo els hi arribi el nostre agraïment més sentit
AGAINST	 crisi humanitària les monges convergents
FAVOR	membres de lanc portaven una pancarta a les les portes del parlament i han estat desallotjats amablement per mmee les manifestacions en dia de ple del parlament estan prohibides pel president torrent cada cop la política més lluny de les persones #parlaelcarrer
FAVOR	lobstinación del tribunal suprem en mantenir lacusació de rebelió contra líders i polítics independentistes un disbarat i una injustícia intolerables tant de bo hi haguessin més articles com aquest dignacio sánchez cuenca 
NONE	manel castellví hi havia diferents crides i campanyes per ocupar els centres de votació per evitarne el tancament ho feien associacions com anc o òmnium #judicitvcatràdio
FAVOR	de tarradellas a puigdemont cinc periodistes expliquen la part més humana dels presidents de la generalitat descobreix els extres d#històriespalautv 
AGAINST	la clau per la independència entre moltes altres és no aferrarse a cap lideratge polític i questionarse absolutament tot #noméselpoblesalvaalpoble
FAVOR	han aconseguit el que volien i tot gràcies a aquest govern fantàstic
AGAINST	avui al #plebcn ens han visitat veïns i veïnes de la teixonera i sant genís per denunciar els incompliments i les falses promeses de colau el govern ha abandonat els barris més vulnerables de barcelona
FAVOR	i segons espanya això és delicte #marcaespana #judicifarsa
AGAINST	puigdemont demanda whatsapp perquè el corrector li canvia automàticament presos polítics per polítics presos
AGAINST	cal no oblidar que el conseller dinterior miquel buch va ser un peó de carles puigdemont per fer fora marta pascal de la direcció del pdecat i que el director general dels mossos andreu martínez és el braç executor de brauli duart home de la màxima confiança de jordi pujol
FAVOR	els dos socis de govern es barallen públicament a les xarxes per tal de fer veure quin dels dos és més dur amb lamo quin espectacle senyors quin espectacle
AGAINST	 la nostra merda no fa pudor la seva sí el nacionalisme ja és això
AGAINST	 a favor i després que shi posi amb els de toni albà cap a miquel iceta contra lhomofòbia ni un pas enrera
NONE	  així va ser la tornada dels campions de #copaacb a barcelona   #forçabarça
AGAINST	he tingut que buscar a veure qui era aquest senyor i ja han posat a la wiki que és un masclista xddd
FAVOR	escoltant lexsecretari destat de seguretat a veure qui segueix pensant que i el govern legítim no tenien intenció de fer la independència
AGAINST	festen soci i et regalarem aquest domàs que exigeix la llibertat dels presos polítics perquè si els presos polítics no tenen llibertat no hi haurà llibertat per a cap de nosaltres perquè defensarem pacíficament els drets civils davant de la repressió i la injustícia
AGAINST	llavors vols dir que no them de considerar catalana ok
FAVOR	 directe es reprèn linterrogatori a lexconseller dinterior joaquim forn #judiciprocés ️
FAVOR	#judicio #judiciprocés #judicitvcatràdio #farsadejudici #enricmillo #catalunya #catalonia
AGAINST	tota aquesta merda qué es larmada espanyola homenatja un almirall que va bombardejar barcelona via
AGAINST	tinc la sensació que els presos se senten segurs allà dins si estiguessin lliures els independentistes els independentistes no de les tietes histèriques processistes estaríem tota lestona demanantlos explicacions sobre la traïció al poble del mes doctubre de lany passat
FAVOR	 el politòleg crida a la necessitat que hi hagi una unitat absoluta entre independentistes els mesos vinents
FAVOR	txabi fina dient al #totesmoutv q no és unionista és lacudit de la setmana
FAVOR	es va crear un fals relat de violència i morts que interessava als dos costats el govern espanyol evitava la independència de catalunya el govern català podia evitar la dui i culpar el govern espanyol
AGAINST	formació per a docents student #advocacy seminars inscripció gratuïta oberta vine a conèixer la feina de al personal docent de les universitats #recerca en #dretshumans ️ de març facultat traducció i interpretació ️
FAVOR	alcemnos moltes gràcies a tota la gent que avui ha omplert lauditori del i moltes gràcies a i àlex vendrell per la vostra presència i parlaments #alcemnos pels drets civils polítics i socials
AGAINST	️️ què farem aquest s inscriuthi a és imprescindible que ens organitzem i omplim tots els trams no te noblidis  que el nostre clam doni la volta al món interpel·lem els nostres polítics i #femlarepúblicacatalana
FAVOR	 mantenim la plaça plena  per que després algú digui que no estem preparades per defensar les institucions som un poble tossudament alçat que quedi clar #nopassaran #holinopassareu #omplimsantjaume
NONE	josé maría espejosavedra va haver un debat intens entre els membres de la mesa que no volien admetre les iniciatives parlamentàries i els que sí #judicitvcatràdio
FAVOR	 el govern suspèn la seva agenda pel dijous en suport a la convocatòria de #vagageneralf
FAVOR	a les portes del r doctubre no podem permetre que la repressió vingui de les mans del ️ roda de premsa i concentració de suport a multat pels talls del o ️ divendres de setembre plaça triangular de #figueres  a les h #niunamés #decidimser
AGAINST	us volem a la presó per molts anys amics
AGAINST	 en el perill coneixeràs lamic refrany popular
NONE	sisè dia dinterrogatori als testimonis al judici del procés avui declararan els excaps de la policia nacional i la guàrdia civil a catalunya sebastián trapote i ángel gozalo també ho faran manel castellví i emili quevedo #judicitvcatràdio
FAVOR	️ #judiciprocés millo denuncia un clima de conflictivitat i actes violents abans de lo recupera aquí les declaracions 
FAVOR	el conseller és un pres polític ostatge de lestat espanyol a la presó de soto del real fa nits que està tancat pel fet dhaver obeït el mandat del poble de catalunya que va sortir de les urnes #judicifarsa #llibertatrull #llibertatpresospolítics 
NONE	la vicepresidenta del govern espanyol carmen calvo justifica lendarreriment del permís de paternitat per la necessitat de donar prou temps a les empreses
NONE	️ el de març tesperem a lentrega del premi maria aurèlia capmany exposarem els projectes concebuts per combatre la bretxa salarial perquè puguis participar en la votació del premi del públic #diadones  mercat de les flors  h ️
NONE	vídeo ara mateix a terrassa la cercavila es dirigeix a la plaça onze de setembre per fer la tradicional ofrena floral #diada #terrassa
NONE	dones denuncien a ryan adams per assetjament masclista i quin titular fa twitter 
AGAINST	 ja podeu dirli al i aixi podrá parlar amb el
FAVOR	 penal no xiulat a suárez jo del barça sotmetria a referèndum seguir o no a la lliga espanyola
FAVOR	es pot iniciar una negociació negant lobjectiu final de la mateixa anàlisi sobre les implicacions que tenen els moviments del govern espanyol a pocs dies de linici del judici i amb el pressupost en joc anàlisi de
NONE	leurodiputada gallega ana miranda envia una carta a tajani demanantli que no autoritzi lacte de vox al parlament europeu
NONE	els del pp vénen al parlament a parlarnos de vergonya i la veritable vergonya és la mà de mentides que vam haver de sentir ahir de lenric millo al suprem això sí que és una vergonya #judicialesurnes
FAVOR	 el vicepresident reclama al govern espanyol acabar amb la impunitat contra lindependentisme
AGAINST	la xenofòbia és la veritable cara de la burgesia burocràtica catalana que busca lenfrontament del poble per amagar les seves retallades i la seva corrupció #quenoensenfrontin
FAVOR	por la que deurien passar les dones i homes dels presos polítics preventius quan van quedar soles i sols per tirar endavant les seves famílies durant tot aquest temps incert i injust
NONE	aquest vídeo és bo ja són condemnats reus i colpistes abans del judici i diu que les declaracions es fan en un altre context segurament en un context de culpabilitat i no pas dinnocència en un context de repressió política i no pas de democràcia judici polític
AGAINST	una pintada al vidre declara prou talles una proclama que poc té a veure amb la vaga així que dedueixo que alguna cdr no troba talles de la seva mida i aprofita per demanarne de més grosses que surt més fàcil que fer règim boníssim
NONE	 ara mateix els diàlegs literaris amb i conduïts per
NONE	el dia en tuits primeres visites dels familiars als presos a soto del real i alcalámeco
FAVOR	veieu com nés dimportant el consell o encara no us penseu que si no ho fos rebrien al govern a lexili a #westminster per presentarlo si voleu #repúblicacatalana sumeuvos al projecte on ja hi són entre daltres
NONE	torra i puigdemont demanen a la ue una mediació i que obri els ulls pel judici polític del suprem
NONE	trapote parla d alta virulència en alguns col·legis i acusa els mossos de passivitat #judicitvcatràdio
NONE	el president del demana a que es reuneixi diumenge a waterlo amb ens agradaria que comprengués la seva situació personal i política diu a brussel·les després de trobarse amb el president del parlament federal belga
NONE	a partir de les h anàlisi de lactualitat del dia amb miquel puig josé luis martí iva anguera i montserrat tura  #més #judicitvcatràdio
AGAINST	i per què no ocupen el palau de la generalitat si ha estat qui els ha lliurat a la guàrdia civil aquest matí 
AGAINST	aquesta tarda alguns membres de la junta de govern del som al parlament de catalunya fem compareixença en relació al projecte de llei de contractes de serveis a les persones parlarem d #educaciosocial al parlament
NONE	però aquest home no està jubilat és de vergonya que la llei no és igual per tot els jubilats no polítics que es dediquen a escriure o qualsevol altre activitat són investigats per hisenda la pensió dels polítics no te color amb la resta de mortals 
AGAINST	dir que el programari lliure és una mena desperanto només demostra la seva manca de criteri així com confiar en neonazis que sinventen un relat a partir de dues dades
AGAINST	a mi tampoc en representa el govern
NONE	es veu que no hi va haver càrregues sinó una reacció amb lús de la força
NONE	qb pinyata mola xd però vaja que jo confio seriosament en que es millorarà la ol també la segona meitat de la rs ja va ser força més acceptable estava fent gm ficció pq si fos per mi pillava a haskins al que sha de pulir i té poca experiència però mha encantat a os
AGAINST	 els huevazos de bartomeu són més grossos que el camp nou
FAVOR	q gran i qclar ets josep no els entra al cap q molta gent desquerra confiem més en un carles puigdemont q en aquesta esquerra que havia de asaltar no sé qué cielos i q com tu dius van abandonar el carrer doncs sho hauran de menjar amb patates i assumirho o canviar
AGAINST	en que ens hem convertit és vergonyós i intolerable
AGAINST	️@manuelvalls tornarà a connectar #ciutatmeridiana a la resta de #barcelona #vallsbcn #bcn #noubarris #volemmanuelvalls
NONE	feia conya amb unes imatges meves amb els ulls tancats sí ho confesso em vaig adormir sortim de la presó a les i sovint hi arribem a les i les cel·les no són el lloc més agradable sóc molt fan del programa lhumor ben fet és catàrquic
AGAINST	vinga yolanda ho deixen de totes maneres encara tot i que pensem diferent ha estat enriquidor discutir amb tu salutacións
FAVOR	 creiem en nosaltres en totses per construir una nova societat justa igual i lliure res no ens aturarà ️️ #somrepública
NONE	espectacular clar i ferm entre les reaccions a la declaració de turull al judici
FAVOR	els que haurien de ser jutjats i estar a la presó haurien de ser guàrdia civil policia nacional govern de rajoy fiscals i jutges prevaricadors els del i en canvi sestà jutjant a gent innocent una vergonya de país espanya      
AGAINST	aprofitant lonada mediàtica rialles de linforme preliminar sobre lexperiment dintroduir una renda bàsica a finlàndia he escrit això a i si donar diners fos la millor política social
NONE	omella reconeix per primera vegada públicament que va parlar amb carles puigdemont i mariano rajoy per fer de pont de correu
AGAINST	ahir vaig sentir a la dient que podia guanyar el psc sem va posar la pell de gallina alea tots què votem ara ens faran la por amb els del tripait dextrema dreta votar paits indepes si us plau mai els del
FAVOR	voleu xantatge emocional juguem una companya de feina i jo no ens varem partir la cara perquè àvies dins un transport adaptat i per camins de carro trobessim el collegi del pla de lestany més segur per elles per evitar les hòsties i puguéssin votar
FAVOR	molta força als companys andreuencs #ivanidavidabsolució #votarnoéscapdelicte #santandreu una gran abraçada solidària ivan salut company 
FAVOR	males llengües tu ho has dit puigdemont és el nostre president a lexili
AGAINST	el pdecat soposa que sapugin els impostos als més rics als que cobren més de euros samaguen darrere de la identitat perquè no es vegi que no defensen al poble català sinó només als més rics #quenoensenfrontin
AGAINST	ja ho dèiem el abans no comencés la voràgine
AGAINST	continua la declaració d@enricmillo connectem amb el suprem
FAVOR	 l#ajax ha deixat ben blanc al r madrid i nosaltres ens estem treient #francoland amb #fairy #més
FAVOR	avui el feixisme espanyol violent torna a assenyalar els treballadors de tv perquè els escamots ultres i agressius atonyinin periodistes i càmeres de la televisió catalana escola slobodan milosevic
FAVOR	espanya és el país més corrupte deuropa on es manipulen els currículums les comptabilitats la premsa la justícia no es respecten els resultats electorals etc etc però alguns independentistes creuen que si fem un referèndum pactat els espanyols es portaran bé
AGAINST	jaume collboni psc he tingut i tinc el millor concepte del quim forn com a polític i com a persona i el vaig anar a veure a estremera quan no hi anava ningú
AGAINST	els que vau pervertir lestat de dret vau ser vosaltres el dia al parlament parleu de democràcia i us la vau saltar aquell dia en fi
AGAINST	 lescola riu dor de santpedor és un mirall de la catalunya que ens volen imposar #nopassareu
FAVOR	el parlament europeu ha destar molt atent al que passi al #judicialademocràcia per molt que sentesti a negar la qüestió catalana avui els eurodiputats saben que sestà jutjant la seva pròpia dignitat democràtica en la figura de clou
NONE	sortint de veure la grandiosa laia marull en aquesta increible obra com actua la marull silencis mirades que ho diuen tot una sort tenirte com a actriu i gaudir del teu art aneu la villarroel sens falta
FAVOR	sen desdieuen perquè de fet no volen la #independència creuen que així acontenten lespai de centre dreta català que no vol problemes i només pensa en fer quartos és un error la #independència efectiva és una necessitat
FAVOR	com era alló que abans es destruirà què ah si ñ farà aigues molt abans que no ena pensem #nosurrendercat
AGAINST	 quan wagner va anar a la guerra  acaba de publicar laya films i el cinema a catalunya durant la guerra civil on revisa tensions ideològiques dins el bàndol republicà com lús de la música orquestral de r wagner 
FAVOR	el de març ens manifestem a madrid guia per anarhi des del vallès occidental via #independencia #estatpropi
FAVOR	els tenen previst desallotjar lacampada independentista de pl st jaume per evitar incidents amb la manifestació contra la imersió lingüística de diumenge
FAVOR	presó tant llarga com la suma de totes les condemnes que hagin de fer el #presospolitics en cas dabsolució de la totalitat daquests només contaria el temps en preventiva així mateix es dividirà el temps de lestada en a esp i a cat
FAVOR	 estén fets dacer #nosurrendercat #femxarxa
AGAINST	 mencanta quan us poseu tan crítics amb el que us interessa però obvieu altres tant o més importants
AGAINST	lídia herèdia diu prou a albert rivera les vol fer vostè les preguntes no mho havia fet mai cap polític tingui posim aquí les preguntes
FAVOR	els presos polítics continuen estant dins la presó per motius polítics els exiliats polítics continuen a lexili per motius polítics només tornaran quan #femlarepúblicacatalana #freetothom
FAVOR	 espanya no és més tonta perquè no sentrena fotem el camp #independència
AGAINST	gràcies de veritat és que quan veig una notícia a vilaweb la dóno per falsa fins que no la veig a algun mitjà que tingui per finalitat informar i no desinformar
FAVOR	brutal el misteriós jove que porta nits donant la bona nit als presos de #lledoners mhe autoimposat venir fins que siguin lliures via
AGAINST	 el sr moreno bonilla president andalús intenta confrontar o dividir ciutadans per raó dorígen o de lús duna llengua el que proposa és inconstitucional tots els que viuen a catalunya són catalans amb independència del seu orígen #elsmatinstv
FAVOR	hi ha quatre estaments que tenen radicalment prohibit ficarse en política jutges militars policies i monarquia aquí són lavantguarda de l#aporellos i lextrema dreta per això també el regne despanya és un estat il·legítim #causajusta #república #éspossibleara
NONE	josé antonio nieto exsecretari destat de seguretat hi va haver un escenari de resistència més gran del que havíem previst #judicitvcatràdio
FAVOR	nou episodi del xou de al parlament ara poseuli so i recordeu que aquest espectacle el fan amb el salari públic que els hi paguem entre tots #vergonya
NONE	vam viure episodis dassetjament violència i intimidació enric millo ha denunciat lactitud violenta dalguns cdr i ha acusat carles puigdemont de tenir una actitud suïcida amb el referèndum la seva declaració en frases aquí #judicitvcatràdio
NONE	 segueix en directe la compareixença de la portaveu del govern elsa artadi
FAVOR	tot arribaràtot arribarà i els mentiders cauran #judicifarsa
AGAINST	sé que queda molt bonic dir allò de el procés no sha de resoldre per vies judicials sobretot per ferte perdonar pels qui es creuen que catalunya és seva però si es peten les lleis com van fer no hi veig pas cap altra possibilitat
AGAINST	 has fet tard molts moteros ja no volem saber res de tu apa fatxa adeu
AGAINST	és que no es fa és fals
FAVOR	 girauta aplana el camí perquè arrimadas sigui la candidata per barcelona a les eleccions espanyoles
FAVOR	gran defensa de quim forn deixant fiscalía i abogacía del estado pel terra fins i tot el president de la sala els ha hagut dintervenir en varies ocasions davant preguntes absurdes això no és un judici sinó una farsa #llibertatpresospoliticsiexiliats #republicacatalana
FAVOR	conferència premsa sobre els xats de la judicatura des de exigim explicacions urgents del govern espanyol exigim que el cgpj investigui labast daquestes actituds de tics franquistes dins la judicatura  
AGAINST	només espero que algún dia tota aquesta gent ja no visqui a catalunya
AGAINST	quina barra si fa quatre dies jugàveu juntets a fervos fotos ara ja no sou amiguets
AGAINST	per fer memòria el govern de rajoy va aprovar una llista de mesures que el senat va modificar perquè és el senat espanyol qui fixa la relació taxada de mesures del just el contrari que ara afirma el tribunal suprem
FAVOR	amenaçant els hostatges amenaça les seves famílies #icetadimissió confima que és un judici polític si ell ho reconeix també #noatot
FAVOR	prepareuvos encara falten alguns piolins  fentse les víctimes declarant més fantasies no saben que estan fabricant més indepes i inflamant el foc que els cremarà
FAVOR	si després de tot el que ens estem empassant no tireu endavant un pla unitari oblideunos el a #judicifarsa
AGAINST	sembla que per ernest maragall el cap del raval el dentista municipal o rebaixar un el preu dels enterraments també són política petita com pot pretendre ser alcalde de barcelona
AGAINST	 troben un grup de flamencs a la recuperada platja de cubelles al garraf  javier velasco
AGAINST	el brexit pesadilla del catexit fernando vallespín via
NONE	què han fet les reines de la tele durant la jornada del m
AGAINST	 després de les injustes agressions dahir amb el collage de les fotos només se macut dir 
FAVOR	no tothom sap fer política no tothom és persona utilitza la seva imatge la seva molt honorable per fer campanya un cop més ha quedat ben retratada
AGAINST	el gobierno tanca lespai aeri de bcn per evitar imatges de la diada no ens coneixen als catalans en tindrem per aturar un tren ara mateix des del meu despatx
AGAINST	jo sóc més de zotal que de #fairy
AGAINST	perfil inés arrimadas la líder tenaz que dinamitó el bloque constitucionalista en catalunya por
FAVOR	segons els d erc aixo de la independencia va per molt llarg i cal preocuparse dels problemes que importen a la gent no se amb quins diners si espanya ens roba els nostres impostos
AGAINST	catalunya triunfanttt tornara ser rica i plenagracies por hundirla cada dia un poco mas sou uns cracksdel desastre
AGAINST	i tant que cal recordar aixo no a nosaltres sino als ultras defensors de la constitució
AGAINST	#m eleccions sindicals del professorat de lensenyament públic de la generalitat de catalunya vota amb criterí vota no confonguis els colors
AGAINST	i tu explicali a tots els catedràtics i advocats que diuen que el procés és un cop destat del contrari thas cobert de glòria amb aquest argument o com diria el meu pare apa noi
AGAINST	 la diputada ha participat en la tertúlia de ràdio la brúixola per comentar lactualitat política texpliquem tot aquí 
AGAINST	llàstima que no vegin que encara no ho som enyoro lesperit de labraçada david fernándezartur mas
FAVOR	 avui alguns també shan manifestat per lequiparació #felicitatsfill #foraxusmapol #s
FAVOR	quanta dignitat fortalesa i convicció darrere un vidre a #alcalámeco hem vist la ferma i preparada amb ganes de que sigui el seu torn per parlar davant el tribunal suprem després de tants mesos silenciada #joacuso #judicialademocràcia #freethemall
AGAINST	sis motos es triguen a denunciar milisegons deuen ser que molesten als cotxes
AGAINST	una vaga sorgeix de baix a dalt no al contrari de dalt a baix això es diu polititzar just el que heu fet vosaltres molt bé encara que aquesta vaga no ha tingut tant dèxit
FAVOR	que a una setmana de la diada la fiscalia demani dos anys i mig de presó per a onze membres dels cdr no és casualitat els fa por la gent i la seva mobilització però lhan cagat aneu on vulgueu a la diagonal o la concentració de la cup però contra el feixisme no podem callar
NONE	el tsjc demana a la fiscalia depurar les responsabilitats penals pels atacs dels cdr a les seus judicials
AGAINST	la setmana passada vam acompanyar i el a la presentació de l#anuarimediacat sobre els #silencis aquí us deixem un petit recull de fotos den
AGAINST	francesc colomé proposta on cauen els alumnes és de r a n de batxillerat cal millor orientació proposta beques compensatòries perquè les famílies més necessitades puguin prescindir dels ingressos que aportarien els seus fills al seguir estudiant #perqueapostem
FAVOR	 è aniversari  per molts anys conseller #permoltsanysjosep #omplimlavella #usvolemacasa #freetothom
AGAINST	#demarç activitats a #santadrià #barrilamina lectura del manifest del #consell de #dones plaça m àngels rosell carrers amb noms de #dones
FAVOR	 voleu la independència doncs no voteu a les castellanes i a les eleccions de la generalitat no torneu a votar mai més part
FAVOR	la donem suport a la #fvagageneral cal que amb la construïm un pla de lluita conjunt i decidit des de baix que lligui la lluita contra la repressió i pels drets democràtics amb els nostres drets socials i laborals #alcemnos #tombemelrègim
AGAINST	 feu un cop dull a #primeradiada a veure si al final resultarà que la base sí que sha eixamplat 
AGAINST	 la manifestació de la diada ha superat les inscripcions aquest diumenge al matí
AGAINST	 lliures propone concurrir a las generales con una candidatura unitaria del catalanismo
AGAINST	un gran polític que demanava presó per a uns nanos per lassalt al parlament i tu dius que ets desquerres puaf
NONE	tres dones europees que van marxar a síria per unirse a estat islàmic en el centre dun debat a frança i el regne unit en manifestar que volen tornar a casa amb els seus fills
FAVOR	missatge den pep guardiola en anglès català italià i alemany #llibertatpresospolíticsiexiliats #freethemall  #gràciespep femlo córrer 
FAVOR	per descomptat que no senyor demagog lautodeterminació està recollida al dret internacional per sobre de la constitució i espanya la reconeix i reclama per altres territoris
NONE	perquè lauge de vox els dona vots útils i fa baixar a cs i pp i els dona opcions a governar de nou
FAVOR	heu despertat el feixisme ens va dir un idiota pagarán preu molt alt per aquest menyspreu per preferir conservar lestructura territorial monolítica dun estat agònic abans que obrirse a moviments q tenen com a objectiu primer conquerir i defensar llibertats sense treva
FAVOR	reflexions en els anys de procés que he viscut hi ha hagut molts debats centrals avui els debats son independència pactada o unilateral estat lliure associat o independència total la clau de tot som la gent el carrer fil
FAVOR	️orgull de país dedicat als espanyols feixistes que es van manifestar el diumenge passat a veure si apreneu dels que en sabem #llibertatpresesipresospoliticsiexiliats
FAVOR	 com sentén que un govern pregoni que anem a la vaga i el mateix govern ens apallissa durant la vaga
FAVOR	a mi també em desconcerten per això encara no els he votat mai de totes formes si no es presenten podria ser que molta gent indepe no votés el i llavors és regalar vots als feixistes
NONE	josé antonio nieto exsecretari destat de seguretat no hi va haver cap ordre de retirada de lactuació policial #judicitvcatràdio
FAVOR	 digueli a la teva iaia que #nopassaran que ara sí què fem la #repúblicacatalana i a més #somrepúblicafeminista
AGAINST	no és això la raó q simposa no enamora i linsult no apropa aïlla i si magrada qui tot i diferent vol caminar plegat x arribar lluny la justa denúncia d la injustícia i la solidaritat amb els encausats no és forta xq siguem purs sinó x ser i x ser fraternals
NONE	marlaska advoca per reformar acusacions com la de vox
NONE	 de febrer hores ocine les gavarres #tarragona estrena del film com ensinistrar un drac en #català
AGAINST	 avui e han atès als mitjans de comunicació després de la reunió amb el grup parlamentari de cs a catalunya #actualidadcs
AGAINST	doncs en torra i el parlament sempre tancat no diguem
AGAINST	en què cony dha convertit aquest pais abans qui acusava tenia que aportar probes ara qualsevol pot acusar de qualsevol cosa obligant a laltre a demostrar la seva inocència puta democràcia espanyola
FAVOR	dia d privat de llibertat #judicifarsa estem amb tú la veritat serà la força de les teves paraules el poble està unit #joacuso #llibertatpresosipresespolitiques #libertéprisionnerspolitiques #guanyarem
FAVOR	somhi  #tajanipuppetoffascism esperem que el senyor tajani no estigui dormint i pugui veures la cara associada al nostre hashtag 
AGAINST	aquesta és la barcelona acollidora colau pura demagogia i postureig la seva nefasta política ha creat un col·lapse total
FAVOR	hi ha persones q lluiten un dia i són bones nhi ha daltres q lluiten durant un any i són millors nhi ha algunes q lluiten molts anys i són encara més bones però nhi ha q lluiten tota la vida aquestes són les imprescindiblesb brecht #republicacatalana #païsoscatalans
FAVOR	 els fiscals de lestat volen convertir ser soci dòmnium en un nou delicte del codi penal està clar que no saben que és llengua país igualtat educació drets socials i república acusem lestat festen soci ️ #totssomòmnium
NONE	josé antonio nieto exsecretari destat de seguretat no vam rebre informació detallada dels ferits per part de la generalitat hi vam accedir quan es va aplicar el #judicitvcatràdio
FAVOR	en representen completament neix la remor nova entitat sobiranista que aposta per la desobediència civil la plataforma molt crítica amb els partits i les entitats independentistes i prepara un gran acte per a l doctubre
FAVOR	el psoe del diàleg  nois anem bé estàn molt nerviosos i están cometen greus delictes a drets polítics internacionals #thisistherealspain ens farà la feina #llistesunitariesarreuja
NONE	borrell amenaça amb suspendre la teràpida de libuprofè si lindependentisme posa condicions impossibles com reconèixer el dret a lautodeterminació o la llibertat dels dirigents empresonats
FAVOR	no la societat catalana no està dividida al està a entre partidaris i contraris al dret dautodeterminació està a entre defensors dels drets civils i partidaris de la represssió i la presó està a entre partidaris de la república i de la monarquia
NONE	 #últimahora rajoy sáenz de santamaría colau i torrent citats a declarar la setmana que ve en el judici del procés
FAVOR	busqueu parella lingüística presencial o virtual per practicar el #català si sou de tarragona reus valls o el vendrell ho teniu fàcil a les seus d@ugttarragona hi tenim punts dinformació i inscripció del
FAVOR	votar a les generals no és legitimar locupació espanyola és ser pràctics i aprofitar tots els ressorts del poder està clar que aquí no farem la independència perquè els nostres polítics tenen por doncs boicotegem el govern del país ocupant
AGAINST	respecte a la validesa del graduat escolar a #catalunya el nombre dalumnes que abandonen #eso és més alt que els que suspenen les proves #pisa la pregunta és què avaluen els centres educatius #perqueapostem #educació #fpcat
AGAINST	 menys la cup quin fàstic de nens convergents
AGAINST	antonio tajani impedeix la conferencia de carles puigdemont i quim torra per al parlament europeu la possibilitat de violencia i lestat espanyol els hi treu lescorta porque no hay peligro de agresión si digues el que penso hauria de declarar a laudiencia nazional
NONE	 la secretària judicial montserrat del toro sobre el s se oía el ruido típico de un tumulto seria aquest #joacuso
NONE	qui ha donat el tret de sortida a la presentació ha estat lactriu ariadna camps que ens ha dedicat la lectura dun dels capítols mireu que bonic 
FAVOR	 puigdemont fa una crida a la mediació internacional per forçar espanya a negociar
FAVOR	perdona amb campuzano i pascal no farem res tinc un greu problema no sé a qui votar perque tinc clar que ni erc ni pdecat ja mexplicaras que faig
FAVOR	la concentració davui a barcelona dopositors a maduro ha comptat amb la participació de polítics del pp psc i vox no cal afegir cap més comentari oi
FAVOR	lamarga lliçò del o va ser constatar levidència q una proclamació dindependència no equival a independència real vam descubrir q hi ha una multitut de factors que hi incideixen temps tindrem per valorarho tot amb deteniment però tambè va tenir un aspecte positiu
NONE	mossos i guàrdia urbana inicien loperatiu permanent contra el top manta a plaça catalunya
AGAINST	 la convocatòria deleccions ha arribat tard sánchez va dir que les convocaria quan guanyés la moció de censura i no ho va fer va optar per intentar governar espanya amb aquells que volen trencarla
AGAINST	netejar per on han passat persones que no pensen com tu ha de ser horrorós convertirse en quelcom pitjor que el que critiques
FAVOR	el coronel pérez de los cobos cordinador policial durant el referèndum admet que van usar la força a la imensa majoria descoles lo via
