id_str	TWEET	LABEL	CLEAN	CLEAN_FULL	LEMMA	LEMMA_CLEAN
1102566086116024320	Avui ens preguntem quina és la resposta de @govern permetent al bus de l'odi misogin i l'extrema dreta recorre els carrers de #Barcelona   Exigim al govern l'aturada d'aquest bus i l'impuls d'accions legals contra la vulneració dels drets humans. #DecidimFeminisme #NoPassaran https://t.co/mqesPAWYxr	FAVOR	preguntem quina resposta permetent misogin extrema dreta recorre carrers #barcelona exigim govern aturada impuls accions legals contra vulneració drets humans #decidimfeminisme #nopassaran	preguntem quina és resposta permetent bus odi misogin extrema dreta recorre carrers #barcelona exigim govern aturada bus impuls accions legals contra vulneració drets humans #decidimfeminisme #nopassaran	preguntar quin ser respondre permetre bus odi misogin extremar dret recórrer carrer #barcelona exigir governar aturar bus impulsar acció legal contra vulneració dret humà #decidimfeminisme #nopassaran	preguntar quin respondre permetre misogin extremar dret recorrer carrer #barcelona exigir governar aturar impulsar accio legal contra vulneracio dret huma #decidimfeminisme #nopassaran
1102908618439970818	🗳 Ja es pot demanar votar per correu a les eleccions generals del 28 d'abril  Consulta aquí els tràmits per fer-ho 👇 https://t.co/z2TzeGjp23	FAVOR	demanar votar correu eleccions generals abril consulta aquí tràmits ferho	pot demanar votar correu eleccions generals abril consulta aquí tràmits ferho	poder demanar votar córrer elecció general abril consultar aquí tràmit ferho	poder demanar votar correr eleccio general abril consultar aqui tramit ferho
10435290165175706e+18	Un mural indepe que inclou una bandera espanyola amb tota normalitat. El desig de #Llibertat , #Democràcia i #RepublicaCatalana és incloent i respectuós. #Terrassa https://t.co/3Lvn4PXEUf	AGAINST	mural indepe inclou bandera espanyola normalitat desig #llibeat #democràcia #republicacatalana incloent respectuós #terrassa	mural indepe inclou bandera espanyola normalitat desig #llibeat #democràcia #republicacatalana és incloent respectuós #terrassa	mural indepe incloure bandera espanyol normalitat desig #llibeat #democràcia #republicacatalana ser incloure respectuós #terrassa	mural indepe incloure bandera espanyol normalitat desig #llibeat #democracia #republicacatalana incloure respectuos #terrassa
10992558550427075e+18	@pilarcarracelas No em conformo amb misèria, és un punt més. I si els seus caps la manipulen enviant-la on sap que no és benvinguda (en tant que cap visible) és feina d'ella no deixar-se manipular.	AGAINST	conformo misèria punt caps manipulen enviantla benvinguda visible feina deixarse manipular	conformo misèria és punt més caps manipulen enviantla sap és benvinguda visible és feina deixarse manipular	conformar misèria ser puntar més cap manipular enviantla saber ser benvingut visible ser feina deixarse manipular	conformar miseria puntar manipular enviantla saber benvingut visible feina deixarse manipular
1099073525829246976	La bandera negra, originària a Catalunya al segle XIV, simbolitza el dol en el combat i la lluita sense quarter. El seu senyal és oposat al de la bandera blanca de rendició. En defensa de les llibertats nacionals! #NoSurrenderCat https://t.co/qMH6JyOFFN	FAVOR	bandera negra originària catalunya segle simbolitza combat lluita quaer senyal oposat bandera blanca rendició defensa llibeats nacionals #nosurrendercat	bandera negra originària catalunya segle xiv simbolitza dol combat lluita quaer senyal és oposat bandera blanca rendició defensa llibeats nacionals #nosurrendercat	bandera negre originari catalunya segle xiv simbolitzar doldre combatre lluitar quaer senyalar ser oposar bandera blanc rendició defensar llibeats nacional #nosurrendercat	bandera negre originari catalunya segle simbolitzar doldre combatre lluitar quaer senyalar oposar bandera blanc rendicio defensar llibeats nacional #nosurrendercat
1044650035001126913	Però no hi haurà cap unionista català que gosi contradir-lo. El castellà només es deu fer servir al Parlament, TV3  i les ràdios en català. Als jujats i les altres tv i ràdios i les casernes i les comissaries i els cinemes i els quioscos i internet i..., tot en català, en canvi. https://t.co/eGFGlYrxOX	FAVOR	però haurà unionista català gosi contradirlo castellà només servir parlament ràdios català jujats ràdios casernes comissaries cinemes quioscos internet català canvi	però haurà unionista català gosi contradirlo castellà només deu servir parlament tv ràdios català jujats tv ràdios casernes comissaries cinemes quioscos internet català canvi	però heure unionista català gosar contradirlo castellà nòmer donar servir parlament tv ràdio català jujats tv ràdio caserna comissaria cinema quiosc internet català canvi	pero heure unionista catala gosar contradirlo castella nomer donar servir parlament radio catala jujats radio caserna comissaria cinema quiosc internet catala canvi
1039473925099593728	#EnDirecte des de la Plaça 11 de Setembre #Vallparadís #Terrassa #DiadaNacional #Catalunya @AmuntiCrits en Terrassa https://t.co/JfsqoAOhh4	FAVOR	#endirecte plaça setembre #vallparadís #terrassa #diadanacional #catalunya terrassa	#endirecte des plaça setembre #vallparadís #terrassa #diadanacional #catalunya terrassa	#endirecte donar plaçar setembre #vallparadís #terrassa #diadanacional #catalunya terrassa	#endirecte donar plaçar setembre #vallparadis #terrassa #diadanacional #catalunya terrassa
10960309954201928e+18	RT @Gonzalvojordi: @PuigGordi @francescabad @josepalay Són feixistes  fins la medul·la.	NEUTRAL	feixistes medul·la	són feixistes medul·la	ser feixista medul·la	feixista medul·la
10932482994890015e+18	@alfons_godall Fem viral  #LaManadaEfectoLlamada a veure si els jutges reaccionen. Puta vida https://t.co/Db6oZSwF5D	NEUTRAL	viral #lamanadaefectollamada veure jutges reaccionen puta vida	fem viral #lamanadaefectollamada veure jutges reaccionen puta vida	fer viral #lamanadaefectollamada veure jutjar reaccionar puto vida	viral #lamanadaefectollamada veure jutjar reaccionar puto vida
11025723217626112e+18	@MCE49744722 @PatriciaSbd Venga, dime frases del programa	AGAINST	venga dime frases programa	venga dime frases programa	vendre dime frase programar	vendre dime frase programar
10989353981711114e+18	RT @MareaBlancaCAT: Davant el @MACBA_Barcelona cridem volem un CAP a la Misericordia https://t.co/zxzEOO0ugN	AGAINST	davant cridem volem misericordia	davant cridem volem misericordia	davant cridar voler misericordia	davant cridar voler misericordia
1095961199924138e+18	Que els independentistes haguéssim despertat el feixisme, mira... Però haver despertat en Víctor Amela no té cap mena de perdó.	AGAINST	independentistes haguéssim despeat feixisme mira però despeat víctor amela mena perdó	independentistes haguéssim despeat feixisme mira però despeat víctor amela té mena perdó	independentista heure despeat feixisme mirar però despeat víctor amelar tenir menar perdó	independentista heure despeat feixisme mirar pero despeat victor amelar tenir menar perdo
11026010778186179e+18	#Spoiler: a l’era de la postveritat, els fils de Twitter són un pas més en el camí de la postficció. Aquesta setmana repassarem els seus orígens amb @ManuelBartual. Stay tuned! https://t.co/wsyezXQWPj	NEUTRAL	#spoiler postveritat fils twitter camí postficció setmana repassarem orígens stay tuned	#spoiler postveritat fils twitter són més camí postficció setmana repassarem orígens stay tuned	#spoiler postveritat fil twitter ser més camí postficció setmana repassar origen stay tuned	#spoiler postveritat twitter cami postficcio setmana repassar origen stay tuned
1103049088017289219	L'objectiu a abatre avui és el Major Trapero. No li perdonen la desarticulació de la cèl·lula jihadista que va atemptar a les Rambles i a Cambrils. I no entenen la lleialtat dels @mossos al govern de la Generalitat durant l'1-O #Trapero #judicialademocracia	FAVOR	objectiu abatre major trapero perdonen desaiculació cèl·lula jihadista atemptar rambles cambrils entenen lleialtat govern generalitat #trapero #judicialademocracia	objectiu abatre és major trapero perdonen desaiculació cèl·lula jihadista atemptar rambles cambrils entenen lleialtat govern generalitat o #trapero #judicialademocracia	objectiu abatre ser majorar trapero perdonar desaiculació cèl·lula jihadista atemptar rambla cambril entendre lleialtat governar generalitat o #trapero #judicialademocracia	objectiu abatre majorar trapero perdonar desaiculacio cel·lula jihadista atemptar rambla cambril entendre lleialtat governar generalitat #trapero #judicialademocracia
1096104427646316544	#JudiciFARSA #JoAcuso no si si hi haurà temps material per desmuntat totes i cadascuna de les fake q és diuen, no saven res de res podien haver encarrregat la fiscalia a algú q al menys sabes de q parla i que passa a cat.....#vergonyòs https://t.co/Yr0r1xLJqg	FAVOR	#judicifarsa #joacuso haurà temps material desmuntat cadascuna fake diuen saven podien encarrregat fiscalia algú sabes parla passa cat#vergonyòs	#judicifarsa #joacuso haurà temps material desmuntat cadascuna fake q és diuen saven podien encarrregat fiscalia algú q sabes q parla passa cat#vergonyòs	#judicifarsa #joacuso heure temps material desmuntar cadascun fake q ser dir saven poder encarrregat fiscalia algú q saba q parlar passar cat#vergonyòs	#judicifarsa #joacuso heure temps material desmuntar cadascun fake saven poder encarrregat fiscalia algu saba parlar passar cat#vergonyos
11028842311670743e+18	Per què no surt la cadira assassina aquella que va tombar un policia? La vam veure arreu. Hi havia Fairy segur, sinó no s'explica. https://t.co/0gfg5yCSqf	AGAINST	cadira assassina tombar policia veure fairy segur sinó sexplica	su cadira assassina tombar policia veure fairy segur sinó sexplica	su cadira assassinar tombar policia veure fairy segur sinó sexplica	cadira assassinar tombar policia veure fairy segur sino sexplica
10988050515844055e+18	RT @Xavier_Arbos: El TC declara inconstitucional investir a Puigdemont a distancia https://t.co/4Gpsi1jVEI	AGAINST	declara inconstitucional investir puigdemont distancia	tc declara inconstitucional investir puigdemont distancia	tc declarar inconstitucional investir puigdemont distanciar	declarar inconstitucional investir puigdemont distanciar
11029815341125386e+18	@mightymayte @partit_pirata Sí, el partit sencer ha vist el fil i s'ha desmentit. A aquests fatxes ni aigua.	AGAINST	pait sencer vist desmentit fatxes aigua	sí pait sencer vist fil sha desmentit fatxes aigua	sí pait sencer veure filar sha desmentir fatxa aigua	pait sencer veure filar desmentir fatxa aigua
10959652246020874e+18	Ahir vaig flipar amb #Kingdom al @teatrelliure. Audiovisual, electrònica, punk, història-ficció, crítica social i paròdia al servei de l’escena i com a estímul constant dels espectadors. Amb un final apoteòsic que et feia agafar ganes d’aixecar-te i cridar “Plàtans!” Aneu-hi!	NEUTRAL	flipar #kingdom audiovisual electrònica punk històriaficció crítica social paròdia servei escena estímul constant espectadors final apoteòsic feia agafar ganes aixecae cridar plàtans aneuhi	flipar #kingdom audiovisual electrònica punk històriaficció crítica social paròdia servei escena estímul constant espectadors final apoteòsic feia agafar ganes aixecae cridar plàtans aneuhi	flipar #kingdom audiovisual electrònic punk històriaficció crític social paròdia servei escena estímul constar espectador final apoteòsic fer agafar gana aixecae cridar plàtan aneuhi	flipar #kingdom audiovisual electronic punk historiaficcio critic social parodia servei escena estimul constar espectador final apoteosic agafar gana aixecae cridar platan aneuhi
10979534068310262e+18	Barcelona viu un moment de passions però el millor és la passió per la ciutat. Vull a Barcelona en la lliga de la igualtat i la diversitat. Espero que d’aquí 15 anys la CE reconegui els municipis amb un federalisme urbà! @jaumecollboni https://t.co/4VBLwnjczU	AGAINST	barcelona moment passions però millor passió ciutat vull barcelona lliga igualtat diversitat espero aquí anys reconegui municipis federalisme urbà	barcelona viu moment passions però millor és passió ciutat vull barcelona lliga igualtat diversitat espero aquí anys ce reconegui municipis federalisme urbà	barcelona viure moment passió però millorar ser passió ciutat voler barcelona lligar igualtat diversitat esperar aquí any ce reconèixer municipi federalisme urbà	barcelona viure moment passio pero millorar passio ciutat voler barcelona lligar igualtat diversitat esperar aqui reconeixer municipi federalisme urba
11024931330346721e+18	Javier Zaragoza i Jaime Moreno, els fiscals d'aquest matí al judici del procés. https://t.co/9njY0m9VA3 #JudiciTV3CatRàdio https://t.co/1zHmolMP5v	NEUTRAL	javier zaragoza jaime moreno fiscals matí judici procés #judicitvcatràdio	javier zaragoza jaime moreno fiscals matí judici procés #judicitvcatràdio	javier zaragoza jaime moreno fiscal matar judici procés #judicitvcatràdio	javier zaragoza jaime moreno fiscal matar judici proces #judicitvcatradio
10446820865385185e+18	RT @MiguelLois: ‼️ Bartomeu anuncia que Juan Carlos Navarro tendrá una estatua en el Palau Blaugrana.	AGAINST	baomeu anuncia juan carlos navarro tendrá estatua palau blaugrana	️ baomeu anuncia juan carlos navarro tendrá estatua palau blaugrana	️ baomeu anunciar juan carlos navarro tendrá estatua palau blaugrana	baomeu anunciar juan carlos navarro tendra estatua palau blaugrana
11039550206330307e+18	Amb el meu sindicat.  Ni Vox és España ni els CDR ens intimidaran amb pedrades ni pintures.   Gràcies per defensar-me. Ho dic per experiència.  #8M #CCOO https://t.co/4p3YJpytmV	AGAINST	sindicat españa intimidaran pedrades pintures gràcies defensarme experiència #cco	sindicat vox és españa cdr intimidaran pedrades pintures gràcies defensarme dic experiència #m #cco	sindicar vox ser españa cdr intimidar pedrada pintura gràcia defensarme dir experiència #m #cco	sindicar españa intimidar pedrada pintura gracia defensarme experiencia #cco
11033190405237514e+18	El pamflet wilaweb: “La imatge que un votant puga tenir d’un líder, d’un partit o d’una ideologia, es pot originar a partir d’informació veraç però també a partir de mentides” Aquestes línies del pamflet vilaweb son una bona mostra https://t.co/0xEze1MGlV	AGAINST	pamflet wilaweb imatge votant puga tenir líder pait ideologia originar pair informació veraç però també pair mentides línies pamflet vilaweb bona mostra	pamflet wilaweb imatge votant puga tenir líder pait ideologia pot originar pair informació veraç però també pair mentides línies pamflet vilaweb bona mostra	pamflet wilaweb imatge votar poder tenir líder pait ideologia poder originar pairar informació veraç però també pairar mentir línia pamflet vilaweb bo mostrar	pamflet wilaweb imatge votar poder tenir lider pait ideologia poder originar pairar informacio veraç pero tambe pairar mentir linia pamflet vilaweb mostrar
11030791382509691e+18	Marc Molins: “Ha estat un dia difícil per les defenses. Segueix faltant l'element vertebrador, que és la violència, però és evident que les acusacions s'han trobat amb els testimonis que estaven esperant i amb els que confien” 📺 https://t.co/385AnjJpX5 #Més324 #JudiciTV3CatRàdio https://t.co/91lEx5NNPq	NEUTRAL	marc molins difícil defenses segueix faltant element veebrador violència però evident acusacions shan trobat testimonis esperant confien #més #judicitvcatràdio	marc molins dia difícil defenses segueix faltant element veebrador és violència però és evident acusacions shan trobat testimonis esperant confien  #més #judicitvcatràdio	marcar molí dia difícil defensar seguir faltar element veebrador ser violència però ser evident acusació shan trobar testimoni esperar confiar #més #judicitvcatràdio	marcar moli dificil defensar seguir faltar element veebrador violencia pero evident acusacio shan trobar testimoni esperar confiar #mes #judicitvcatradio
1095988229860397058	MUROS HUMANOS  El #20S2017 en #Barcelona se cantaba el #Virolai, himno a la Virgen de Montserrat.  Ni Rebelión, ni sedición, ni VIOLENCIA. #JoAcuso #JuicioProces #JudiciALaDemocràcia #FakeJustice #JudiciTV3CatRàdio https://t.co/jTEARz6scS	FAVOR	muros humanos #s #barcelona cantaba #virolai himno virgen montserrat rebelión sedición violencia #joacuso #juicioproces #judicialademocràcia #fakejustice #judicitvcatràdio	muros humanos #s #barcelona cantaba #virolai himno virgen montserrat rebelión sedición violencia #joacuso #juicioproces #judicialademocràcia #fakejustice #judicitvcatràdio	muros humanos #s #barcelona cantaba #virolai himno virgen montserrat rebelión sedición violencia #joacuso #juicioproces #judicialademocràcia #fakejustice #judicitvcatràdio	muros humanos #barcelona cantaba #virolai himno virgen montserrat rebelion sedicion violencia #joacuso #juicioproces #judicialademocracia #fakejustice #judicitvcatradio
1099065800277872643	22.01.2019 475 dies sortint cada dia per la #LlibertatPresesipresospoliticsiexiliats i no ens rendirem @Llibertatmusica @CdrEmporVallesp @DonesRepublica @AvisxRepublica @TacaDOliAvis @naciomanresa @ANC_Manresa @OmniumBages @diariRegio7 @CanalTaronja #UsVolemLliures @ComptadorRep https://t.co/T3bujoMipp	FAVOR	dies soint #llibeatpresesipresospoliticsiexiliats rendirem #usvolemlliures	dies soint dia #llibeatpresesipresospoliticsiexiliats rendirem #usvolemlliures	dia soint dia #llibeatpresesipresospoliticsiexiliats rendir #usvolemlliures	soint #llibeatpresesipresospoliticsiexiliats rendir #usvolemlliures
11036039997591306e+18	@xriusenoticies @cogitoe24590723 @tv3cat @estapassanttv3 @tonisoler @nllorachb @sempresaludava Jajajaja 😂😂😂 que grande!!	AGAINST	jaja grande	jaja  grande	jaja grande	jaja grande
10989961300068762e+18	@VilaWeb Qué bé! Mica en mica anem treient la brossa.	AGAINST	mica mica anem treient brossa	qué bé mica mica anem treient brossa	qué bé mica mica anar treient brossar	mica mica anar treient brossar
10959505382550733e+18	🔴 @rogertorrent : “Esquerra no ha deixat caure el govern. Estem a l'expectativa del que digui Sánchez. No ens fan por les urnes. Estem preparats.” #JudiciTV3CatRàdio  #ElsMatinsTV3 ▶️ https://t.co/lnnXPqNcmL https://t.co/aGv9u5Bj9b	NEUTRAL	esquerra deixat caure govern expectativa digui sánchez urnes preparats #judicitvcatràdio #elsmatinstv	esquerra deixat caure govern expectativa digui sánchez fan urnes preparats #judicitvcatràdio #elsmatinstv ️	esquerre deixatar caure governar expectatiu dir sánchez fer urna preparat #judicitvcatràdio #elsmatinstv ️	esquerre deixatar caure governar expectatiu sanchez urna preparat #judicitvcatradio #elsmatinstv
10961820465217249e+18	Cadires per aquí dits per allà https://t.co/tVclZOkC4v	AGAINST	cadires aquí dits allà	cadires aquí dits allà	cadira aquí dit allà	cadira aqui alla
10979488570051584e+18	🔴 @324cat Un centenar de persones es concentren davant la comissaria de Mossos de Badalona. Protesten per la detenció d’en Marcel, un noi de 24 anys que es va manifestar el dia 29S en la manifestació de Jusapol. És membre de @GuanyemBDN. https://t.co/yGfHdM7bPQ	AGAINST	centenar persones concentren davant comissaria mossos badalona protesten detenció marcel anys manifestar manifestació jusapol membre	centenar persones concentren davant comissaria mossos badalona protesten detenció marcel noi anys manifestar dia s manifestació jusapol és membre	centenar personar concentrar davant comissar mosso badalona protestar detenció marcel noi any manifestar dia segon manifestació jusapol ser membrar	centenar personar concentrar davant comissar mosso badalona protestar detencio marcel manifestar segon manifestacio jusapol membrar
10373703176462541e+18	Perden en molts sentits. Se’ls desmunta el tinglado de la Transició, es desvela la monarquia corrupta, se’ls veuen les vergonyes autoritàries i reaccionen amb por i violència. No és el comportament dels Estats democràtics forts. I moltes més raons que no caben aquí. https://t.co/J3Pi7O6HHZ	AGAINST	perden sentits se’ls desmunta tinglado transició desvela monarquia corrupta se’ls veuen vergonyes autoritàries reaccionen violència compoament democràtics raons caben aquí	perden sentits se’ls desmunta tinglado transició desvela monarquia corrupta se’ls veuen vergonyes autoritàries reaccionen violència és compoament democràtics més raons caben aquí	perdre sentit se’ls desmuntar tinglado transició desvelar monarquia corrupte se’ls veure vergonyar autoritari reaccionar violència ser compoament democràtic més raó cabre aquí	perdre sentit se’ls desmuntar tinglado transicio desvelar monarquia corrupte se’ls veure vergonyar autoritari reaccionar violencia compoament democratic cabre aqui
10975464645727232e+18	@selavy100 Prou dolent com per a què hagi rigut durant una bona estona	AGAINST	dolent rigut bona estona	dolent rigut bona estona	doldre riure bo estona	doldre riure estona
1099045090083946499	#NoSurrenderCAT  Els catalans son resistents, resilients, ens reinventem, afrontem i superem els problemes amb tenacitat, intel·ligència i emprenedoria.  El camí del procés és llarg, però arribarem a destí, no em tingueu cap dubte.  Creieu que defallirem?	FAVOR	#nosurrendercat catalans resistents resilients reinventem afrontem superem problemes tenacitat intel·ligència emprenedoria camí procés llarg però arribarem destí tingueu dubte creieu defallirem	#nosurrendercat catalans resistents resilients reinventem afrontem superem problemes tenacitat intel·ligència emprenedoria camí procés és llarg però arribarem destí tingueu dubte creieu defallirem	#nosurrendercat català resistent resilients reinventem afrontar superar problema tenacitat intel·ligència emprenedoria camí procés ser llarg però arribar destí tenir dubtar creure defallir	#nosurrendercat catala resistent resilients reinventem afrontar superar problema tenacitat intel·ligencia emprenedoria cami proces llarg pero arribar desti tenir dubtar creure defallir
1099224966267052030	Vaig gravar aquest vídeo abans del 16 d'octubre. El que hi deia, ho mantinc, i dijous a la nit el documental ho confirmarà. La llibertat és sencera o no és llibertat #FreeTothom #RepublicaesLlibertat https://t.co/zbNMlcJbsI	FAVOR	gravar vídeo octubre deia mantinc dijous documental confirmarà llibeat sencera llibeat #freetothom #republicaesllibeat	gravar vídeo octubre deia mantinc dijous nit documental confirmarà llibeat és sencera és llibeat #freetothom #republicaesllibeat	gravar vídeo octubrar dir mantenir dijous nit documental confirmar llibeat ser sencer ser llibeat #freetothom #republicaesllibeat	gravar video octubrar mantenir dijous documental confirmar llibeat sencer llibeat #freetothom #republicaesllibeat
1036887341590294528	@ebudo6566 @tv3cat @CatalunyaRadio Molt cert, jo va ser començar la temporada i desconectar de TV3 i Catalunya Ràdio, al moment. Sembla que Cañas es el tertúlia habitual dels mitjans de la Corporació. Al seu davant sempre contertuliants sense sang, sempre buscant la correcció política i ell desbocat com els buitre	FAVOR	començar temporada desconectar catalunya ràdio moment sembla cañas teúlia habitual mitjans corporació davant sempre conteuliants sang sempre buscant correcció política desbocat buitre	ce començar temporada desconectar tv catalunya ràdio moment sembla cañas teúlia habitual mitjans corporació davant sempre conteuliants sang sempre buscant correcció política desbocat buitre	ce començar temporada desconectar tv catalunya ràdio moment semblar cañas teúlia habitual mitjà corporació davant sempre conteuliants sang sempre buscar correcció polític desbocar buitre	començar temporada desconectar catalunya radio moment semblar cañas teulia habitual mitja corporacio davant sempre conteuliants sang sempre buscar correccio politic desbocar buitre
11036002024920637e+18	RT @AstridBarrio: Perquè després retreguin falta d’empatia. https://t.co/hl1WxUHie1	AGAINST	després retreguin falta empatia	després retreguin falta empatia	després retreure faltar empatia	despres retreure faltar empatia
10975797555521044e+18	El Suprem citarà primer els polítics en la fase testifical del judici del procés perquè vol allunyar les seves declaracions de l’inici de la campanya https://t.co/DJeXor008U	NEUTRAL	suprem citarà primer polítics fase testifical judici procés allunyar declaracions inici campanya	suprem citarà primer polítics fase testifical judici procés vol allunyar declaracions inici campanya	suprem citar primer polític fase testifical judici procés volum allunyar declaració inici campanya	suprem citar primer politic fase testifical judici proces volum allunyar declaracio inici campanya
1045808207841701890	Acabo de sentir i veure el cas de Mont-roig del Camp el 1 d' octubre. La GC es va presentar a quarts de sis de la tarde. Això desmonta la falacia de que els FDP es van retirar al migdia en veure la reacció internacional. No és cert. A Mont-roig hi van llençar gasos lacrimògens.	FAVOR	acabo sentir veure montroig camp octubre presentar quas tarde això desmonta falacia retirar migdia veure reacció internacional montroig llençar gasos lacrimògens	acabo sentir veure cas montroig camp octubre gc presentar quas tarde això desmonta falacia fdp retirar migdia veure reacció internacional és ce montroig llençar gasos lacrimògens	acabar sentir veure cassar montroig campar octubrar gc presentar quas tardar això desmonta falacia fdp retirar migdia veure reacció internacional ser ce montroig llençar gas lacrimogen	acabar sentir veure cassar montroig campar octubrar presentar quas tardar aixo desmonta falacia retirar migdia veure reaccio internacional montroig llençar lacrimogen
1097814104939610113	Per dignitat. Perquè l'autodeterminació és un dret i no un delicte. Per la llibertat de totes les persones preses i el retorn de tots els exiliats El #21FVagaGeneral!!! #AutodeterminacióNoÉsDelicte #LlibertatPresosiPresesPolitiques #JudiciALaDemocràcia https://t.co/ERgCDwwF2K	FAVOR	dignitat autodeterminació dret delicte llibeat persones preses retorn exiliats #fvagageneral #autodeterminaciónoésdelicte #llibeatpresosipresespolitiques #judicialademocràcia	dignitat autodeterminació és dret delicte llibeat persones preses retorn exiliats #fvagageneral #autodeterminaciónoésdelicte #llibeatpresosipresespolitiques #judicialademocràcia	dignitat autodeterminació ser dret delicte llibeat personar presa retornar exiliat #fvagageneral #autodeterminaciónoésdelicte #llibeatpresosipresespolitiques #judicialademocràcia	dignitat autodeterminacio dret delicte llibeat personar presa retornar exiliat #fvagageneral #autodeterminacionoesdelicte #llibeatpresosipresespolitiques #judicialademocracia
1099372629805486080	Amigues, amics, ja ho podem fer oficial: hem derrotat el 155! Catalan·e·s i catalanòfil·e·s del Quebec, hem fet la millor pinya possible i avui som més forts que mai per continuar endavant amb la  nostra tasca de difusió de la llengua i la cultura catalanes al Quebec. 1/3 https://t.co/kyk1MIWFVr	FAVOR	amigues amics podem oficial derrotat catalan·e·s catalanòfil·e·s quebec millor pinya possible continuar endavant tasca difusió llengua cultura catalanes quebec	amigues amics podem oficial derrotat catalan·e·s catalanòfil·e·s quebec fet millor pinya possible més continuar endavant tasca difusió llengua cultura catalanes quebec	amigar amic poder oficial derrotar catalan·e·s catalanòfil·e·s quebec fer millorar pinya possible més continuar endavant tascar difusió llengua cultura catalana quebec	amigar amic poder oficial derrotar catalan·e·s catalanofil·e·s quebec millorar pinya possible continuar endavant tascar difusio llengua cultura catalana quebec
1102973756295782400	Aquest miserable ha vingut avui a carregar amb contundència contra el #MajorTrapero amb qui reconeix que tenia una relació  tensa .  En un cara a cara amb ell no tindria els nasos de parlar així. #JudiciFARSA https://t.co/n7gKgJrxAO	FAVOR	miserable vingut carregar contundència contra #majorapero reconeix tenia relació tensa cara cara tindria nasos parlar així #judicifarsa	miserable vingut carregar contundència contra #majorapero reconeix tenia relació tensa cara cara tindria nasos parlar així #judicifarsa	miserable venir carregar contundència contra #majorapero reconèixer tenir relació tensar car car tenir nasos parlar així #judicifarsa	miserable venir carregar contundencia contra #majorapero reconeixer tenir relacio tensar tenir nasos parlar aixi #judicifarsa
10989300661369283e+18	RT @josepbou: Els Starbucks seràn sempre nostres https://t.co/8VzjEACFdx	AGAINST	starbucks seràn sempre	starbucks seràn sempre	starbucks seràn sempre	starbucks seran sempre
1095965496497836e+18	🍎 Les sorpreses del fred ens deixa aquestes imatges curioses de pomes fantasma a Michigan. T'expliquem com s'ha format  ▶ https://t.co/FSTZNSe2Jb https://t.co/nBeYD7FU53	NEUTRAL	sorpreses fred deixa imatges curioses pomes fantasma michigan texpliquem format	sorpreses fred deixa imatges curioses pomes fantasma michigan texpliquem sha format	sorpresa fred deixar imatge curiós poma fantasma michigan texpliquem sha formatar	sorpresa fred deixar imatge curios poma fantasma michigan texpliquem formatar
10978623120761692e+18	Turull diu que no sap res, que tot era simbòlic i que la culpa és dels alcaldes. Que fa la premsa subvencionada? Doncs això 👇 https://t.co/VWIN6oFQ7e	AGAINST	turull simbòlic culpa alcaldes premsa subvencionada això	turull diu sap simbòlic culpa és alcaldes fa premsa subvencionada això	turull dir saber simbòlic culpar ser alcalde fer premsar subvencionar això	turull saber simbolic culpar alcalde premsar subvencionar aixo
1046402690555818e+18	(2/2) Els que reben medalles per atacar violentament i sense cap justificació els concentrats pacífics davant els centres electorals l'1-O de 2017, eren a Barcelona per a reivindicar i sentir-se orgullosos de la seva actuació mesquina i pròpia de la barbàrie. Quina indecència!	AGAINST	reben medalles atacar violentament justificació concentrats pacífics davant centres electorals barcelona reivindicar sentirse orgullosos actuació mesquina pròpia barbàrie quina indecència	reben medalles atacar violentament justificació concentrats pacífics davant centres electorals o barcelona reivindicar sentirse orgullosos actuació mesquina pròpia barbàrie quina indecència	rebre medalla atacar violentament justificació concentrat pacífic davant centre electoral o barcelona reivindicar sentirse orgullós actuació mesquí propi barbàrie quin indecència	rebre medalla atacar violentament justificacio concentrat pacific davant centre electoral barcelona reivindicar sentirse orgullos actuacio mesqui propi barbarie quin indecencia
1096099399724425221	#PlaEuropa Daniel Raventós  Les rendes condicionals acaben convertint-se en caritat de l'Estat als  fracassats .   La renda bàsica incondicional, en canvi, es basa en el principi republicà que l'existència mereix suport pel sol fet de ser existència.	FAVOR	#plaeuropa daniel raventós rendes condicionals acaben conveintse caritat fracassats renda bàsica incondicional canvi basa principi republicà existència mereix supo existència	#plaeuropa daniel raventós rendes condicionals acaben conveintse caritat fracassats renda bàsica incondicional canvi basa principi republicà existència mereix supo fet existència	#plaeuropa daniel raventós renda condicional acabar conveintse caritat fracassar renda bàsic incondicional canvi basar principi republicà existència merèixer supo fer existència	#plaeuropa daniel raventos renda condicional acabar conveintse caritat fracassar renda basic incondicional canvi basar principi republica existencia mereixer supo existencia
10976349641186058e+18	RT @sergimulero: ▶️ Polèmica al Regne Unit per la noia britànica d'Estat Islàmic que vol tornar al país https://t.co/Xi8k4DCEhn https://t.c…	NEUTRAL	polèmica regne unit noia britànica islàmic tornar país	️ polèmica regne unit noia britànica islàmic vol tornar país	️ polèmic regnar unir noia britànic islàmic volum tornar pair	polemic regnar unir noia britanic islamic volum tornar pair
